,state,state_po,district,county_fips,party_simplified,votes
4804,NEVADA,NV,2,32510.0,DEMOCRAT,11662
4805,NEVADA,NV,2,32510.0,OTHER,735
4806,NEVADA,NV,2,32510.0,REPUBLICAN,16825
4807,NEVADA,NV,3,32003.0,DEMOCRAT,203378
4808,NEVADA,NV,3,32003.0,LIBERTARIAN,12291
4809,NEVADA,NV,3,32003.0,OTHER,10516
4810,NEVADA,NV,3,32003.0,REPUBLICAN,190924
4811,NEVADA,NV,4,32003.0,DEMOCRAT,157861
4812,NEVADA,NV,4,32003.0,LIBERTARIAN,7252
4813,NEVADA,NV,4,32003.0,OTHER,3081
4814,NEVADA,NV,4,32003.0,REPUBLICAN,124680
4815,NEVADA,NV,4,32009.0,DEMOCRAT,68
4816,NEVADA,NV,4,32009.0,LIBERTARIAN,5
4817,NEVADA,NV,4,32009.0,OTHER,5
4818,NEVADA,NV,4,32009.0,REPUBLICAN,385
4819,NEVADA,NV,4,32017.0,DEMOCRAT,359
4820,NEVADA,NV,4,32017.0,LIBERTARIAN,25
4821,NEVADA,NV,4,32017.0,OTHER,26
4822,NEVADA,NV,4,32017.0,REPUBLICAN,1968
4823,NEVADA,NV,4,32019.0,DEMOCRAT,1150
4824,NEVADA,NV,4,32019.0,LIBERTARIAN,92
4825,NEVADA,NV,4,32019.0,OTHER,56
4826,NEVADA,NV,4,32019.0,REPUBLICAN,3801
4827,NEVADA,NV,4,32021.0,DEMOCRAT,809
4828,NEVADA,NV,4,32021.0,LIBERTARIAN,48
4829,NEVADA,NV,4,32021.0,OTHER,44
4830,NEVADA,NV,4,32021.0,REPUBLICAN,1342
4831,NEVADA,NV,4,32023.0,DEMOCRAT,7243
4832,NEVADA,NV,4,32023.0,LIBERTARIAN,452
4833,NEVADA,NV,4,32023.0,OTHER,427
4834,NEVADA,NV,4,32023.0,REPUBLICAN,16713
4835,NEVADA,NV,4,32033.0,DEMOCRAT,872
4836,NEVADA,NV,4,32033.0,LIBERTARIAN,59
4837,NEVADA,NV,4,32033.0,OTHER,67
4838,NEVADA,NV,4,32033.0,REPUBLICAN,3262
4839,NEW HAMPSHIRE,NH,1,33001.0,DEMOCRAT,15865
4840,NEW HAMPSHIRE,NH,1,33001.0,LIBERTARIAN,865
4841,NEW HAMPSHIRE,NH,1,33001.0,REPUBLICAN,20088
4842,NEW HAMPSHIRE,NH,1,33003.0,DEMOCRAT,15909
4843,NEW HAMPSHIRE,NH,1,33003.0,LIBERTARIAN,601
4844,NEW HAMPSHIRE,NH,1,33003.0,REPUBLICAN,16082
4845,NEW HAMPSHIRE,NH,1,33009.0,DEMOCRAT,1093
4846,NEW HAMPSHIRE,NH,1,33009.0,LIBERTARIAN,58
4847,NEW HAMPSHIRE,NH,1,33009.0,REPUBLICAN,959
4848,NEW HAMPSHIRE,NH,1,33011.0,DEMOCRAT,49106
4849,NEW HAMPSHIRE,NH,1,33011.0,LIBERTARIAN,2439
4850,NEW HAMPSHIRE,NH,1,33011.0,REPUBLICAN,40387
4851,NEW HAMPSHIRE,NH,1,33013.0,DEMOCRAT,4068
4852,NEW HAMPSHIRE,NH,1,33013.0,LIBERTARIAN,137
4853,NEW HAMPSHIRE,NH,1,33013.0,REPUBLICAN,4279
4854,NEW HAMPSHIRE,NH,1,33015.0,DEMOCRAT,78948
4855,NEW HAMPSHIRE,NH,1,33015.0,LIBERTARIAN,3574
4856,NEW HAMPSHIRE,NH,1,33015.0,REPUBLICAN,73968
4857,NEW HAMPSHIRE,NH,1,33017.0,DEMOCRAT,40617
4858,NEW HAMPSHIRE,NH,1,33017.0,LIBERTARIAN,2073
4859,NEW HAMPSHIRE,NH,1,33017.0,REPUBLICAN,29396
4860,NEW HAMPSHIRE,NH,2,33001.0,DEMOCRAT,363
4861,NEW HAMPSHIRE,NH,2,33001.0,LIBERTARIAN,14
4862,NEW HAMPSHIRE,NH,2,33001.0,REPUBLICAN,399
4863,NEW HAMPSHIRE,NH,2,33005.0,DEMOCRAT,25323
4864,NEW HAMPSHIRE,NH,2,33005.0,LIBERTARIAN,1074
4865,NEW HAMPSHIRE,NH,2,33005.0,REPUBLICAN,16690
4866,NEW HAMPSHIRE,NH,2,33007.0,DEMOCRAT,8014
4867,NEW HAMPSHIRE,NH,2,33007.0,LIBERTARIAN,347
4868,NEW HAMPSHIRE,NH,2,33007.0,REPUBLICAN,7761
4869,NEW HAMPSHIRE,NH,2,33009.0,DEMOCRAT,31266
4870,NEW HAMPSHIRE,NH,2,33009.0,LIBERTARIAN,1188
4871,NEW HAMPSHIRE,NH,2,33009.0,REPUBLICAN,18256
4872,NEW HAMPSHIRE,NH,2,33011.0,DEMOCRAT,69773
4873,NEW HAMPSHIRE,NH,2,33011.0,LIBERTARIAN,3214
4874,NEW HAMPSHIRE,NH,2,33011.0,REPUBLICAN,61345
4875,NEW HAMPSHIRE,NH,2,33013.0,DEMOCRAT,44408
4876,NEW HAMPSHIRE,NH,2,33013.0,LIBERTARIAN,1902
4877,NEW HAMPSHIRE,NH,2,33013.0,REPUBLICAN,33316
4878,NEW HAMPSHIRE,NH,2,33015.0,DEMOCRAT,16716
4879,NEW HAMPSHIRE,NH,2,33015.0,LIBERTARIAN,719
4880,NEW HAMPSHIRE,NH,2,33015.0,REPUBLICAN,20308
4881,NEW HAMPSHIRE,NH,2,33019.0,DEMOCRAT,12426
4882,NEW HAMPSHIRE,NH,2,33019.0,LIBERTARIAN,661
4883,NEW HAMPSHIRE,NH,2,33019.0,REPUBLICAN,10811
4884,NEW JERSEY,NJ,1,34005.0,DEMOCRAT,8004
4885,NEW JERSEY,NJ,1,34005.0,REPUBLICAN,4993
4886,NEW JERSEY,NJ,1,34007.0,DEMOCRAT,170632
4887,NEW JERSEY,NJ,1,34007.0,REPUBLICAN,85129
4888,NEW JERSEY,NJ,1,34015.0,DEMOCRAT,61931
4889,NEW JERSEY,NJ,1,34015.0,REPUBLICAN,54341
4890,NEW JERSEY,NJ,2,34001.0,DEMOCRAT,69566
4891,NEW JERSEY,NJ,2,34001.0,LIBERTARIAN,755
4892,NEW JERSEY,NJ,2,34001.0,OTHER,1395
4893,NEW JERSEY,NJ,2,34001.0,REPUBLICAN,65354
4894,NEW JERSEY,NJ,2,34005.0,DEMOCRAT,371
4895,NEW JERSEY,NJ,2,34005.0,LIBERTARIAN,15
4896,NEW JERSEY,NJ,2,34005.0,OTHER,10
4897,NEW JERSEY,NJ,2,34005.0,REPUBLICAN,851
4898,NEW JERSEY,NJ,2,34007.0,DEMOCRAT,2536
4899,NEW JERSEY,NJ,2,34007.0,LIBERTARIAN,60
4900,NEW JERSEY,NJ,2,34007.0,OTHER,31
4901,NEW JERSEY,NJ,2,34007.0,REPUBLICAN,3458
4902,NEW JERSEY,NJ,2,34009.0,DEMOCRAT,21899
4903,NEW JERSEY,NJ,2,34009.0,LIBERTARIAN,341
4904,NEW JERSEY,NJ,2,34009.0,OTHER,217
4905,NEW JERSEY,NJ,2,34009.0,REPUBLICAN,34627
4906,NEW JERSEY,NJ,2,34011.0,DEMOCRAT,31266
4907,NEW JERSEY,NJ,2,34011.0,LIBERTARIAN,415
4908,NEW JERSEY,NJ,2,34011.0,OTHER,1087
4909,NEW JERSEY,NJ,2,34011.0,REPUBLICAN,28744
4910,NEW JERSEY,NJ,2,34015.0,DEMOCRAT,24350
4911,NEW JERSEY,NJ,2,34015.0,LIBERTARIAN,660
4912,NEW JERSEY,NJ,2,34015.0,OTHER,604
4913,NEW JERSEY,NJ,2,34015.0,REPUBLICAN,27930
4914,NEW JERSEY,NJ,2,34029.0,DEMOCRAT,9612
4915,NEW JERSEY,NJ,2,34029.0,LIBERTARIAN,245
4916,NEW JERSEY,NJ,2,34029.0,OTHER,199
4917,NEW JERSEY,NJ,2,34029.0,REPUBLICAN,16311
4918,NEW JERSEY,NJ,2,34033.0,DEMOCRAT,14249
4919,NEW JERSEY,NJ,2,34033.0,LIBERTARIAN,545
4920,NEW JERSEY,NJ,2,34033.0,OTHER,593
4921,NEW JERSEY,NJ,2,34033.0,REPUBLICAN,18251
4922,NEW JERSEY,NJ,3,34005.0,DEMOCRAT,150932
4923,NEW JERSEY,NJ,3,34005.0,OTHER,2191
4924,NEW JERSEY,NJ,3,34005.0,REPUBLICAN,89332
4925,NEW JERSEY,NJ,3,34029.0,DEMOCRAT,78908
4926,NEW JERSEY,NJ,3,34029.0,OTHER,3404
4927,NEW JERSEY,NJ,3,34029.0,REPUBLICAN,106995
4928,NEW JERSEY,NJ,4,34021.0,DEMOCRAT,26329
4929,NEW JERSEY,NJ,4,34021.0,LIBERTARIAN,495
4930,NEW JERSEY,NJ,4,34021.0,OTHER,409
4931,NEW JERSEY,NJ,4,34021.0,REPUBLICAN,29298
4932,NEW JERSEY,NJ,4,34025.0,DEMOCRAT,103600
4933,NEW JERSEY,NJ,4,34025.0,LIBERTARIAN,1406
4934,NEW JERSEY,NJ,4,34025.0,OTHER,3888
4935,NEW JERSEY,NJ,4,34025.0,REPUBLICAN,142013
4936,NEW JERSEY,NJ,4,34029.0,DEMOCRAT,32491
4937,NEW JERSEY,NJ,4,34029.0,LIBERTARIAN,682
4938,NEW JERSEY,NJ,4,34029.0,OTHER,965
4939,NEW JERSEY,NJ,4,34029.0,REPUBLICAN,82792
4940,NEW JERSEY,NJ,5,34003.0,DEMOCRAT,177378
4941,NEW JERSEY,NJ,5,34003.0,OTHER,2906
4942,NEW JERSEY,NJ,5,34003.0,REPUBLICAN,124748
4943,NEW JERSEY,NJ,5,34031.0,DEMOCRAT,9629
4944,NEW JERSEY,NJ,5,34031.0,OTHER,453
4945,NEW JERSEY,NJ,5,34031.0,REPUBLICAN,12749
4946,NEW JERSEY,NJ,5,34037.0,DEMOCRAT,22363
4947,NEW JERSEY,NJ,5,34037.0,OTHER,1049
4948,NEW JERSEY,NJ,5,34037.0,REPUBLICAN,33455
4949,NEW JERSEY,NJ,5,34041.0,DEMOCRAT,15805
4950,NEW JERSEY,NJ,5,34041.0,OTHER,720
4951,NEW JERSEY,NJ,5,34041.0,REPUBLICAN,22381
4952,NEW JERSEY,NJ,6,34023.0,DEMOCRAT,136280
4953,NEW JERSEY,NJ,6,34023.0,REPUBLICAN,69414
4954,NEW JERSEY,NJ,6,34025.0,DEMOCRAT,63368
4955,NEW JERSEY,NJ,6,34025.0,REPUBLICAN,57346
4956,NEW JERSEY,NJ,7,34013.0,DEMOCRAT,7625
4957,NEW JERSEY,NJ,7,34013.0,REPUBLICAN,3904
4958,NEW JERSEY,NJ,7,34019.0,DEMOCRAT,36815
4959,NEW JERSEY,NJ,7,34019.0,REPUBLICAN,46443
4960,NEW JERSEY,NJ,7,34027.0,DEMOCRAT,32400
4961,NEW JERSEY,NJ,7,34027.0,REPUBLICAN,36838
4962,NEW JERSEY,NJ,7,34035.0,DEMOCRAT,73466
4963,NEW JERSEY,NJ,7,34035.0,REPUBLICAN,65153
4964,NEW JERSEY,NJ,7,34039.0,DEMOCRAT,60591
4965,NEW JERSEY,NJ,7,34039.0,REPUBLICAN,50232
4966,NEW JERSEY,NJ,7,34041.0,DEMOCRAT,8791
4967,NEW JERSEY,NJ,7,34041.0,REPUBLICAN,11789
4968,NEW JERSEY,NJ,8,34003.0,DEMOCRAT,2336
4969,NEW JERSEY,NJ,8,34003.0,LIBERTARIAN,46
4970,NEW JERSEY,NJ,8,34003.0,REPUBLICAN,1230
4971,NEW JERSEY,NJ,8,34013.0,DEMOCRAT,30689
4972,NEW JERSEY,NJ,8,34013.0,LIBERTARIAN,308
4973,NEW JERSEY,NJ,8,34013.0,REPUBLICAN,10333
4974,NEW JERSEY,NJ,8,34017.0,DEMOCRAT,120156
4975,NEW JERSEY,NJ,8,34017.0,LIBERTARIAN,2783
4976,NEW JERSEY,NJ,8,34017.0,REPUBLICAN,39346
4977,NEW JERSEY,NJ,8,34039.0,DEMOCRAT,23577
4978,NEW JERSEY,NJ,8,34039.0,LIBERTARIAN,192
4979,NEW JERSEY,NJ,8,34039.0,REPUBLICAN,7777
4980,NEW JERSEY,NJ,9,34003.0,DEMOCRAT,104655
4981,NEW JERSEY,NJ,9,34003.0,OTHER,3837
4982,NEW JERSEY,NJ,9,34003.0,REPUBLICAN,63711
4983,NEW JERSEY,NJ,9,34017.0,DEMOCRAT,9672
4984,NEW JERSEY,NJ,9,34017.0,OTHER,493
4985,NEW JERSEY,NJ,9,34017.0,REPUBLICAN,6005
4986,NEW JERSEY,NJ,9,34031.0,DEMOCRAT,89347
4987,NEW JERSEY,NJ,9,34031.0,OTHER,2909
4988,NEW JERSEY,NJ,9,34031.0,REPUBLICAN,28913
4989,NEW JERSEY,NJ,10,34013.0,DEMOCRAT,146101
4990,NEW JERSEY,NJ,10,34013.0,LIBERTARIAN,391
4991,NEW JERSEY,NJ,10,34013.0,OTHER,4003
4992,NEW JERSEY,NJ,10,34013.0,REPUBLICAN,13000
4993,NEW JERSEY,NJ,10,34017.0,DEMOCRAT,44418
4994,NEW JERSEY,NJ,10,34017.0,LIBERTARIAN,393
4995,NEW JERSEY,NJ,10,34017.0,OTHER,1894
4996,NEW JERSEY,NJ,10,34017.0,REPUBLICAN,11785
4997,NEW JERSEY,NJ,10,34039.0,DEMOCRAT,51003
4998,NEW JERSEY,NJ,10,34039.0,LIBERTARIAN,388
4999,NEW JERSEY,NJ,10,34039.0,OTHER,1120
5000,NEW JERSEY,NJ,10,34039.0,REPUBLICAN,15513
5001,NEW JERSEY,NJ,11,34013.0,DEMOCRAT,71053
5002,NEW JERSEY,NJ,11,34013.0,REPUBLICAN,43603
5003,NEW JERSEY,NJ,11,34027.0,DEMOCRAT,115556
5004,NEW JERSEY,NJ,11,34027.0,REPUBLICAN,107237
5005,NEW JERSEY,NJ,11,34031.0,DEMOCRAT,35716
5006,NEW JERSEY,NJ,11,34031.0,REPUBLICAN,38608
5007,NEW JERSEY,NJ,11,34037.0,DEMOCRAT,12838
5008,NEW JERSEY,NJ,11,34037.0,REPUBLICAN,16565
5009,NEW JERSEY,NJ,12,34021.0,DEMOCRAT,85492
5010,NEW JERSEY,NJ,12,34021.0,OTHER,2385
5011,NEW JERSEY,NJ,12,34021.0,REPUBLICAN,27531
5012,NEW JERSEY,NJ,12,34023.0,DEMOCRAT,90728
5013,NEW JERSEY,NJ,12,34023.0,OTHER,2040
5014,NEW JERSEY,NJ,12,34023.0,REPUBLICAN,65119
5015,NEW JERSEY,NJ,12,34035.0,DEMOCRAT,29439
5016,NEW JERSEY,NJ,12,34035.0,OTHER,1350
5017,NEW JERSEY,NJ,12,34035.0,REPUBLICAN,13486
5018,NEW JERSEY,NJ,12,34039.0,DEMOCRAT,25224
5019,NEW JERSEY,NJ,12,34039.0,OTHER,476
5020,NEW JERSEY,NJ,12,34039.0,REPUBLICAN,8455
5021,NEW MEXICO,NM,1,35001.0,DEMOCRAT,174778
5022,NEW MEXICO,NM,1,35001.0,REPUBLICAN,119966
5023,NEW MEXICO,NM,1,35043.0,DEMOCRAT,7158
5024,NEW MEXICO,NM,1,35043.0,REPUBLICAN,5710
5025,NEW MEXICO,NM,1,35049.0,DEMOCRAT,1167
5026,NEW MEXICO,NM,1,35049.0,REPUBLICAN,2085
5027,NEW MEXICO,NM,1,35057.0,DEMOCRAT,2323
5028,NEW MEXICO,NM,1,35057.0,REPUBLICAN,4854
5029,NEW MEXICO,NM,1,35061.0,DEMOCRAT,1526
5030,NEW MEXICO,NM,1,35061.0,REPUBLICAN,1721
5031,NEW MEXICO,NM,2,35001.0,DEMOCRAT,736
5032,NEW MEXICO,NM,2,35001.0,OTHER,-2
5033,NEW MEXICO,NM,2,35001.0,REPUBLICAN,273
5034,NEW MEXICO,NM,2,35003.0,DEMOCRAT,619
5035,NEW MEXICO,NM,2,35003.0,OTHER,-9
5036,NEW MEXICO,NM,2,35003.0,REPUBLICAN,1631
5037,NEW MEXICO,NM,2,35005.0,DEMOCRAT,7054
5038,NEW MEXICO,NM,2,35005.0,OTHER,-63
5039,NEW MEXICO,NM,2,35005.0,REPUBLICAN,14975
5040,NEW MEXICO,NM,2,35006.0,DEMOCRAT,4868
5041,NEW MEXICO,NM,2,35006.0,OTHER,-29
5042,NEW MEXICO,NM,2,35006.0,REPUBLICAN,3817
5043,NEW MEXICO,NM,2,35011.0,DEMOCRAT,269
5044,NEW MEXICO,NM,2,35011.0,OTHER,-4
5045,NEW MEXICO,NM,2,35011.0,REPUBLICAN,615
5046,NEW MEXICO,NM,2,35013.0,DEMOCRAT,49417
5047,NEW MEXICO,NM,2,35013.0,OTHER,-170
5048,NEW MEXICO,NM,2,35013.0,REPUBLICAN,31694
5049,NEW MEXICO,NM,2,35015.0,DEMOCRAT,6001
5050,NEW MEXICO,NM,2,35015.0,OTHER,-41
5051,NEW MEXICO,NM,2,35015.0,REPUBLICAN,16645
5052,NEW MEXICO,NM,2,35017.0,DEMOCRAT,7897
5053,NEW MEXICO,NM,2,35017.0,OTHER,-39
5054,NEW MEXICO,NM,2,35017.0,REPUBLICAN,6282
5055,NEW MEXICO,NM,2,35019.0,DEMOCRAT,1352
5056,NEW MEXICO,NM,2,35019.0,OTHER,-5
5057,NEW MEXICO,NM,2,35019.0,REPUBLICAN,772
5058,NEW MEXICO,NM,2,35023.0,DEMOCRAT,881
5059,NEW MEXICO,NM,2,35023.0,OTHER,-6
5060,NEW MEXICO,NM,2,35023.0,REPUBLICAN,1018
5061,NEW MEXICO,NM,2,35025.0,DEMOCRAT,4557
5062,NEW MEXICO,NM,2,35025.0,OTHER,-49
5063,NEW MEXICO,NM,2,35025.0,REPUBLICAN,15772
5064,NEW MEXICO,NM,2,35027.0,DEMOCRAT,3323
5065,NEW MEXICO,NM,2,35027.0,OTHER,-22
5066,NEW MEXICO,NM,2,35027.0,REPUBLICAN,6808
5067,NEW MEXICO,NM,2,35029.0,DEMOCRAT,3854
5068,NEW MEXICO,NM,2,35029.0,OTHER,-17
5069,NEW MEXICO,NM,2,35029.0,REPUBLICAN,4045
5070,NEW MEXICO,NM,2,35031.0,DEMOCRAT,2027
5071,NEW MEXICO,NM,2,35031.0,OTHER,-5
5072,NEW MEXICO,NM,2,35031.0,REPUBLICAN,473
5073,NEW MEXICO,NM,2,35035.0,DEMOCRAT,9007
5074,NEW MEXICO,NM,2,35035.0,OTHER,-59
5075,NEW MEXICO,NM,2,35035.0,REPUBLICAN,13970
5076,NEW MEXICO,NM,2,35041.0,DEMOCRAT,683
5077,NEW MEXICO,NM,2,35041.0,OTHER,-9
5078,NEW MEXICO,NM,2,35041.0,REPUBLICAN,2234
5079,NEW MEXICO,NM,2,35051.0,DEMOCRAT,2381
5080,NEW MEXICO,NM,2,35051.0,OTHER,-9
5081,NEW MEXICO,NM,2,35051.0,REPUBLICAN,3425
5082,NEW MEXICO,NM,2,35053.0,DEMOCRAT,3975
5083,NEW MEXICO,NM,2,35053.0,OTHER,-27
5084,NEW MEXICO,NM,2,35053.0,REPUBLICAN,3048
5085,NEW MEXICO,NM,2,35061.0,DEMOCRAT,13605
5086,NEW MEXICO,NM,2,35061.0,OTHER,-54
5087,NEW MEXICO,NM,2,35061.0,REPUBLICAN,14778
5088,NEW MEXICO,NM,3,35001.0,DEMOCRAT,7959
5089,NEW MEXICO,NM,3,35001.0,REPUBLICAN,7297
5090,NEW MEXICO,NM,3,35007.0,DEMOCRAT,2789
5091,NEW MEXICO,NM,3,35007.0,REPUBLICAN,3132
5092,NEW MEXICO,NM,3,35009.0,DEMOCRAT,4301
5093,NEW MEXICO,NM,3,35009.0,REPUBLICAN,10420
5094,NEW MEXICO,NM,3,35021.0,DEMOCRAT,187
5095,NEW MEXICO,NM,3,35021.0,REPUBLICAN,294
5096,NEW MEXICO,NM,3,35028.0,DEMOCRAT,7062
5097,NEW MEXICO,NM,3,35028.0,REPUBLICAN,5028
5098,NEW MEXICO,NM,3,35031.0,DEMOCRAT,15190
5099,NEW MEXICO,NM,3,35031.0,REPUBLICAN,7689
5100,NEW MEXICO,NM,3,35033.0,DEMOCRAT,1867
5101,NEW MEXICO,NM,3,35033.0,REPUBLICAN,724
5102,NEW MEXICO,NM,3,35037.0,DEMOCRAT,1194
5103,NEW MEXICO,NM,3,35037.0,REPUBLICAN,2554
5104,NEW MEXICO,NM,3,35039.0,DEMOCRAT,11377
5105,NEW MEXICO,NM,3,35039.0,REPUBLICAN,4633
5106,NEW MEXICO,NM,3,35041.0,DEMOCRAT,1134
5107,NEW MEXICO,NM,3,35041.0,REPUBLICAN,2398
5108,NEW MEXICO,NM,3,35043.0,DEMOCRAT,32417
5109,NEW MEXICO,NM,3,35043.0,REPUBLICAN,29745
5110,NEW MEXICO,NM,3,35045.0,DEMOCRAT,17730
5111,NEW MEXICO,NM,3,35045.0,REPUBLICAN,33207
5112,NEW MEXICO,NM,3,35047.0,DEMOCRAT,8455
5113,NEW MEXICO,NM,3,35047.0,REPUBLICAN,2884
5114,NEW MEXICO,NM,3,35049.0,DEMOCRAT,60766
5115,NEW MEXICO,NM,3,35049.0,REPUBLICAN,16438
5116,NEW MEXICO,NM,3,35055.0,DEMOCRAT,13419
5117,NEW MEXICO,NM,3,35055.0,REPUBLICAN,3363
5118,NEW MEXICO,NM,3,35059.0,DEMOCRAT,398
5119,NEW MEXICO,NM,3,35059.0,REPUBLICAN,1344
5120,NEW YORK,NY,1,36103.0,DEMOCRAT,160978
5121,NEW YORK,NY,1,36103.0,OTHER,33176
5122,NEW YORK,NY,1,36103.0,REPUBLICAN,180855
5123,NEW YORK,NY,2,36059.0,DEMOCRAT,36436
5124,NEW YORK,NY,2,36059.0,LIBERTARIAN,422
5125,NEW YORK,NY,2,36059.0,OTHER,8226
5126,NEW YORK,NY,2,36059.0,REPUBLICAN,59115
5127,NEW YORK,NY,2,36103.0,DEMOCRAT,108413
5128,NEW YORK,NY,2,36103.0,LIBERTARIAN,1069
5129,NEW YORK,NY,2,36103.0,OTHER,22356
5130,NEW YORK,NY,2,36103.0,REPUBLICAN,99036
5131,NEW YORK,NY,3,36059.0,DEMOCRAT,100736
5132,NEW YORK,NY,3,36059.0,LIBERTARIAN,1039
5133,NEW YORK,NY,3,36059.0,OTHER,11645
5134,NEW YORK,NY,3,36059.0,REPUBLICAN,74624
5135,NEW YORK,NY,3,36081.0,DEMOCRAT,29539
5136,NEW YORK,NY,3,36081.0,LIBERTARIAN,287
5137,NEW YORK,NY,3,36081.0,OTHER,4000
5138,NEW YORK,NY,3,36081.0,REPUBLICAN,18647
5139,NEW YORK,NY,3,36103.0,DEMOCRAT,65781
5140,NEW YORK,NY,3,36103.0,LIBERTARIAN,830
5141,NEW YORK,NY,3,36103.0,OTHER,11324
5142,NEW YORK,NY,3,36103.0,REPUBLICAN,54190
5143,NEW YORK,NY,4,36059.0,DEMOCRAT,199762
5144,NEW YORK,NY,4,36059.0,OTHER,16472
5145,NEW YORK,NY,4,36059.0,REPUBLICAN,139559
5146,NEW YORK,NY,5,36059.0,DEMOCRAT,28672
5147,NEW YORK,NY,5,36081.0,DEMOCRAT,200453
5148,NEW YORK,NY,6,36081.0,DEMOCRAT,144149
5149,NEW YORK,NY,6,36081.0,LIBERTARIAN,754
5150,NEW YORK,NY,6,36081.0,OTHER,21053
5151,NEW YORK,NY,6,36081.0,REPUBLICAN,67735
5152,NEW YORK,NY,7,36047.0,DEMOCRAT,113835
5153,NEW YORK,NY,7,36047.0,LIBERTARIAN,1099
5154,NEW YORK,NY,7,36047.0,OTHER,29434
5155,NEW YORK,NY,7,36047.0,REPUBLICAN,19278
5156,NEW YORK,NY,7,36061.0,DEMOCRAT,21337
5157,NEW YORK,NY,7,36061.0,LIBERTARIAN,235
5158,NEW YORK,NY,7,36061.0,OTHER,3692
5159,NEW YORK,NY,7,36061.0,REPUBLICAN,4007
5160,NEW YORK,NY,7,36081.0,DEMOCRAT,21717
5161,NEW YORK,NY,7,36081.0,LIBERTARIAN,188
5162,NEW YORK,NY,7,36081.0,OTHER,4174
5163,NEW YORK,NY,7,36081.0,REPUBLICAN,6119
5164,NEW YORK,NY,8,36047.0,DEMOCRAT,198307
5165,NEW YORK,NY,8,36047.0,OTHER,29373
5166,NEW YORK,NY,8,36047.0,REPUBLICAN,30934
5167,NEW YORK,NY,8,36081.0,DEMOCRAT,8804
5168,NEW YORK,NY,8,36081.0,OTHER,1332
5169,NEW YORK,NY,8,36081.0,REPUBLICAN,8190
5170,NEW YORK,NY,9,36047.0,DEMOCRAT,195758
5171,NEW YORK,NY,9,36047.0,LIBERTARIAN,1644
5172,NEW YORK,NY,9,36047.0,OTHER,39355
5173,NEW YORK,NY,9,36047.0,REPUBLICAN,40110
5174,NEW YORK,NY,10,36047.0,DEMOCRAT,29564
5175,NEW YORK,NY,10,36047.0,LIBERTARIAN,732
5176,NEW YORK,NY,10,36047.0,OTHER,8398
5177,NEW YORK,NY,10,36047.0,REPUBLICAN,33438
5178,NEW YORK,NY,10,36061.0,DEMOCRAT,151651
5179,NEW YORK,NY,10,36061.0,LIBERTARIAN,2638
5180,NEW YORK,NY,10,36061.0,OTHER,22541
5181,NEW YORK,NY,10,36061.0,REPUBLICAN,27607
5182,NEW YORK,NY,11,36047.0,DEMOCRAT,41217
5183,NEW YORK,NY,11,36047.0,OTHER,3793
5184,NEW YORK,NY,11,36047.0,REPUBLICAN,35006
5185,NEW YORK,NY,11,36085.0,DEMOCRAT,93408
5186,NEW YORK,NY,11,36085.0,OTHER,10968
5187,NEW YORK,NY,11,36085.0,REPUBLICAN,108414
5188,NEW YORK,NY,12,36047.0,DEMOCRAT,29627
5189,NEW YORK,NY,12,36047.0,LIBERTARIAN,487
5190,NEW YORK,NY,12,36047.0,OTHER,379
5191,NEW YORK,NY,12,36047.0,REPUBLICAN,3655
5192,NEW YORK,NY,12,36061.0,DEMOCRAT,193336
5193,NEW YORK,NY,12,36061.0,LIBERTARIAN,2815
5194,NEW YORK,NY,12,36061.0,OTHER,2746
5195,NEW YORK,NY,12,36061.0,REPUBLICAN,38485
5196,NEW YORK,NY,12,36081.0,DEMOCRAT,42209
5197,NEW YORK,NY,12,36081.0,LIBERTARIAN,713
5198,NEW YORK,NY,12,36081.0,OTHER,779
5199,NEW YORK,NY,12,36081.0,REPUBLICAN,7017
5200,NEW YORK,NY,13,36005.0,DEMOCRAT,42558
5201,NEW YORK,NY,13,36005.0,OTHER,4600
5202,NEW YORK,NY,13,36005.0,REPUBLICAN,5884
5203,NEW YORK,NY,13,36061.0,DEMOCRAT,160358
5204,NEW YORK,NY,13,36061.0,OTHER,27620
5205,NEW YORK,NY,13,36061.0,REPUBLICAN,13945
5206,NEW YORK,NY,14,36005.0,DEMOCRAT,52860
5207,NEW YORK,NY,14,36005.0,OTHER,3240
5208,NEW YORK,NY,14,36005.0,REPUBLICAN,21290
5209,NEW YORK,NY,14,36081.0,DEMOCRAT,99801
5210,NEW YORK,NY,14,36081.0,OTHER,4723
5211,NEW YORK,NY,14,36081.0,REPUBLICAN,31187
5212,NEW YORK,NY,15,36005.0,DEMOCRAT,169533
5213,NEW YORK,NY,15,36005.0,OTHER,2237
5214,NEW YORK,NY,15,36005.0,REPUBLICAN,18984
5215,NEW YORK,NY,16,36005.0,DEMOCRAT,82344
5216,NEW YORK,NY,16,36005.0,OTHER,8261
5217,NEW YORK,NY,16,36119.0,DEMOCRAT,136170
5218,NEW YORK,NY,16,36119.0,OTHER,32833
5219,NEW YORK,NY,17,36087.0,DEMOCRAT,68697
5220,NEW YORK,NY,17,36087.0,OTHER,16016
5221,NEW YORK,NY,17,36087.0,REPUBLICAN,54791
5222,NEW YORK,NY,17,36119.0,DEMOCRAT,115279
5223,NEW YORK,NY,17,36119.0,OTHER,15357
5224,NEW YORK,NY,17,36119.0,REPUBLICAN,62518
