,state,state_po,county_fips,party_simplified,votes,totalVotes_x,totalStateVotes,totalVotes_y,votePercentage
3955,NEBRASKA,NE,31093.0,REPUBLICAN,2764,3418,3418,10254,0.8086600351082505
3956,NEBRASKA,NE,31095.0,DEMOCRAT,702,3669,3669,11007,0.19133278822567457
3957,NEBRASKA,NE,31095.0,LIBERTARIAN,156,3669,3669,11007,0.04251839738348324
3958,NEBRASKA,NE,31095.0,REPUBLICAN,2811,3669,3669,11007,0.7661488143908421
3959,NEBRASKA,NE,31097.0,DEMOCRAT,446,2145,2145,6435,0.20792540792540792
3960,NEBRASKA,NE,31097.0,LIBERTARIAN,75,2145,2145,6435,0.03496503496503497
3961,NEBRASKA,NE,31097.0,REPUBLICAN,1624,2145,2145,6435,0.7571095571095571
3962,NEBRASKA,NE,31099.0,DEMOCRAT,481,3544,3544,10632,0.13572234762979685
3963,NEBRASKA,NE,31099.0,LIBERTARIAN,136,3544,3544,10632,0.03837471783295711
3964,NEBRASKA,NE,31099.0,REPUBLICAN,2927,3544,3544,10632,0.8259029345372461
3965,NEBRASKA,NE,31101.0,DEMOCRAT,598,4295,4295,12885,0.13923166472642606
3966,NEBRASKA,NE,31101.0,LIBERTARIAN,140,4295,4295,12885,0.03259604190919674
3967,NEBRASKA,NE,31101.0,REPUBLICAN,3557,4295,4295,12885,0.8281722933643771
3968,NEBRASKA,NE,31103.0,DEMOCRAT,34,510,510,1530,0.06666666666666667
3969,NEBRASKA,NE,31103.0,LIBERTARIAN,12,510,510,1530,0.023529411764705882
3970,NEBRASKA,NE,31103.0,REPUBLICAN,464,510,510,1530,0.9098039215686274
3971,NEBRASKA,NE,31105.0,DEMOCRAT,207,1846,1846,5538,0.11213434452871072
3972,NEBRASKA,NE,31105.0,LIBERTARIAN,77,1846,1846,5538,0.04171180931744312
3973,NEBRASKA,NE,31105.0,REPUBLICAN,1562,1846,1846,5538,0.8461538461538461
3974,NEBRASKA,NE,31107.0,DEMOCRAT,699,4507,4507,13521,0.1550920789882405
3975,NEBRASKA,NE,31107.0,LIBERTARIAN,146,4507,4507,13521,0.03239405369425338
3976,NEBRASKA,NE,31107.0,REPUBLICAN,3662,4507,4507,13521,0.8125138673175061
3977,NEBRASKA,NE,31109.0,DEMOCRAT,76220,155889,155889,467667,0.48893764152698393
3978,NEBRASKA,NE,31109.0,LIBERTARIAN,4195,155889,155889,467667,0.02691017326430986
3979,NEBRASKA,NE,31109.0,REPUBLICAN,75474,155889,155889,467667,0.4841521852087062
3980,NEBRASKA,NE,31111.0,DEMOCRAT,3009,16891,16891,50673,0.17814220590847196
3981,NEBRASKA,NE,31111.0,LIBERTARIAN,651,16891,16891,50673,0.038541234977206795
3982,NEBRASKA,NE,31111.0,REPUBLICAN,13231,16891,16891,50673,0.7833165591143212
3983,NEBRASKA,NE,31113.0,DEMOCRAT,30,438,438,1314,0.0684931506849315
3984,NEBRASKA,NE,31113.0,LIBERTARIAN,13,438,438,1314,0.02968036529680365
3985,NEBRASKA,NE,31113.0,REPUBLICAN,395,438,438,1314,0.9018264840182648
3986,NEBRASKA,NE,31115.0,DEMOCRAT,45,440,440,1320,0.10227272727272728
3987,NEBRASKA,NE,31115.0,LIBERTARIAN,12,440,440,1320,0.02727272727272727
3988,NEBRASKA,NE,31115.0,REPUBLICAN,383,440,440,1320,0.8704545454545455
3989,NEBRASKA,NE,31117.0,DEMOCRAT,19,299,299,897,0.06354515050167224
3990,NEBRASKA,NE,31117.0,LIBERTARIAN,9,299,299,897,0.030100334448160536
3991,NEBRASKA,NE,31117.0,REPUBLICAN,271,299,299,897,0.9063545150501672
3992,NEBRASKA,NE,31119.0,DEMOCRAT,3073,15600,15600,46800,0.19698717948717948
3993,NEBRASKA,NE,31119.0,LIBERTARIAN,423,15600,15600,46800,0.027115384615384614
3994,NEBRASKA,NE,31119.0,REPUBLICAN,12104,15600,15600,46800,0.7758974358974359
3995,NEBRASKA,NE,31121.0,DEMOCRAT,578,4161,4161,12483,0.13890891612593126
3996,NEBRASKA,NE,31121.0,LIBERTARIAN,172,4161,4161,12483,0.04133621725546743
3997,NEBRASKA,NE,31121.0,REPUBLICAN,3411,4161,4161,12483,0.8197548666186013
3998,NEBRASKA,NE,31123.0,DEMOCRAT,302,2503,2503,7509,0.1206552137435078
3999,NEBRASKA,NE,31123.0,LIBERTARIAN,129,2503,2503,7509,0.05153815421494207
4000,NEBRASKA,NE,31123.0,REPUBLICAN,2072,2503,2503,7509,0.8278066320415501
4001,NEBRASKA,NE,31125.0,DEMOCRAT,282,1739,1739,5217,0.16216216216216217
4002,NEBRASKA,NE,31125.0,LIBERTARIAN,60,1739,1739,5217,0.034502587694077054
4003,NEBRASKA,NE,31125.0,REPUBLICAN,1397,1739,1739,5217,0.8033352501437608
4004,NEBRASKA,NE,31127.0,DEMOCRAT,644,3300,3300,9900,0.19515151515151516
4005,NEBRASKA,NE,31127.0,LIBERTARIAN,129,3300,3300,9900,0.03909090909090909
4006,NEBRASKA,NE,31127.0,REPUBLICAN,2527,3300,3300,9900,0.7657575757575757
4007,NEBRASKA,NE,31129.0,DEMOCRAT,283,2250,2250,6750,0.12577777777777777
4008,NEBRASKA,NE,31129.0,LIBERTARIAN,56,2250,2250,6750,0.024888888888888887
4009,NEBRASKA,NE,31129.0,REPUBLICAN,1911,2250,2250,6750,0.8493333333333334
4010,NEBRASKA,NE,31131.0,DEMOCRAT,2287,8226,8226,24678,0.27802090931193774
4011,NEBRASKA,NE,31131.0,LIBERTARIAN,195,8226,8226,24678,0.023705324580598104
4012,NEBRASKA,NE,31131.0,REPUBLICAN,5744,8226,8226,24678,0.6982737661074642
4013,NEBRASKA,NE,31133.0,DEMOCRAT,238,1372,1372,4116,0.17346938775510204
4014,NEBRASKA,NE,31133.0,LIBERTARIAN,40,1372,1372,4116,0.029154518950437316
4015,NEBRASKA,NE,31133.0,REPUBLICAN,1094,1372,1372,4116,0.7973760932944607
4016,NEBRASKA,NE,31135.0,DEMOCRAT,140,1524,1524,4572,0.09186351706036745
4017,NEBRASKA,NE,31135.0,LIBERTARIAN,40,1524,1524,4572,0.026246719160104987
4018,NEBRASKA,NE,31135.0,REPUBLICAN,1344,1524,1524,4572,0.8818897637795275
4019,NEBRASKA,NE,31137.0,DEMOCRAT,551,4961,4961,14883,0.11106631727474299
4020,NEBRASKA,NE,31137.0,LIBERTARIAN,159,4961,4961,14883,0.032049989921386815
4021,NEBRASKA,NE,31137.0,REPUBLICAN,4251,4961,4961,14883,0.8568836928038702
4022,NEBRASKA,NE,31139.0,DEMOCRAT,366,3881,3881,11643,0.09430559134243752
4023,NEBRASKA,NE,31139.0,LIBERTARIAN,113,3881,3881,11643,0.029116207163102294
4024,NEBRASKA,NE,31139.0,REPUBLICAN,3402,3881,3881,11643,0.8765782014944602
4025,NEBRASKA,NE,31141.0,DEMOCRAT,2813,15424,15424,46272,0.182378112033195
4026,NEBRASKA,NE,31141.0,LIBERTARIAN,344,15424,15424,46272,0.022302904564315353
4027,NEBRASKA,NE,31141.0,REPUBLICAN,12267,15424,15424,46272,0.7953189834024896
4028,NEBRASKA,NE,31143.0,DEMOCRAT,493,2850,2850,8550,0.17298245614035088
4029,NEBRASKA,NE,31143.0,LIBERTARIAN,62,2850,2850,8550,0.02175438596491228
4030,NEBRASKA,NE,31143.0,REPUBLICAN,2295,2850,2850,8550,0.8052631578947368
4031,NEBRASKA,NE,31145.0,DEMOCRAT,663,5381,5381,16143,0.12321129901505297
4032,NEBRASKA,NE,31145.0,LIBERTARIAN,148,5381,5381,16143,0.02750418137892585
4033,NEBRASKA,NE,31145.0,REPUBLICAN,4570,5381,5381,16143,0.8492845196060211
4034,NEBRASKA,NE,31147.0,DEMOCRAT,791,3928,3928,11784,0.20137474541751527
4035,NEBRASKA,NE,31147.0,LIBERTARIAN,130,3928,3928,11784,0.03309572301425662
4036,NEBRASKA,NE,31147.0,REPUBLICAN,3007,3928,3928,11784,0.7655295315682281
4037,NEBRASKA,NE,31149.0,DEMOCRAT,53,818,818,2454,0.0647921760391198
4038,NEBRASKA,NE,31149.0,LIBERTARIAN,18,818,818,2454,0.022004889975550123
4039,NEBRASKA,NE,31149.0,REPUBLICAN,747,818,818,2454,0.91320293398533
4040,NEBRASKA,NE,31151.0,DEMOCRAT,1563,5583,5583,16749,0.2799570123589468
4041,NEBRASKA,NE,31151.0,LIBERTARIAN,261,5583,5583,16749,0.04674905964535196
4042,NEBRASKA,NE,31151.0,REPUBLICAN,3759,5583,5583,16749,0.6732939279957012
4043,NEBRASKA,NE,31153.0,DEMOCRAT,34986,95070,95070,285210,0.3680025244556642
4044,NEBRASKA,NE,31153.0,LIBERTARIAN,3210,95070,95070,285210,0.03376459450930893
4045,NEBRASKA,NE,31153.0,REPUBLICAN,56874,95070,95070,285210,0.5982328810350268
4046,NEBRASKA,NE,31155.0,DEMOCRAT,2950,12584,12584,37752,0.23442466624284805
4047,NEBRASKA,NE,31155.0,LIBERTARIAN,372,12584,12584,37752,0.029561347743165926
4048,NEBRASKA,NE,31155.0,REPUBLICAN,9262,12584,12584,37752,0.736013986013986
4049,NEBRASKA,NE,31157.0,DEMOCRAT,3564,15218,15218,45654,0.23419634643185702
4050,NEBRASKA,NE,31157.0,LIBERTARIAN,858,15218,15218,45654,0.056380601918780394
4051,NEBRASKA,NE,31157.0,REPUBLICAN,10796,15218,15218,45654,0.7094230516493626
4052,NEBRASKA,NE,31159.0,DEMOCRAT,2218,9094,9094,27282,0.24389707499450186
4053,NEBRASKA,NE,31159.0,LIBERTARIAN,249,9094,9094,27282,0.027380690565207828
4054,NEBRASKA,NE,31159.0,REPUBLICAN,6627,9094,9094,27282,0.7287222344402903
4055,NEBRASKA,NE,31161.0,DEMOCRAT,280,2607,2607,7821,0.10740314537782893
4056,NEBRASKA,NE,31161.0,LIBERTARIAN,108,2607,2607,7821,0.04142692750287687
4057,NEBRASKA,NE,31161.0,REPUBLICAN,2219,2607,2607,7821,0.8511699271192942
4058,NEBRASKA,NE,31163.0,DEMOCRAT,265,1651,1651,4953,0.16050878255602666
4059,NEBRASKA,NE,31163.0,LIBERTARIAN,52,1651,1651,4953,0.031496062992125984
4060,NEBRASKA,NE,31163.0,REPUBLICAN,1334,1651,1651,4953,0.8079951544518473
4061,NEBRASKA,NE,31165.0,DEMOCRAT,60,718,718,2154,0.08356545961002786
4062,NEBRASKA,NE,31165.0,LIBERTARIAN,20,718,718,2154,0.027855153203342618
4063,NEBRASKA,NE,31165.0,REPUBLICAN,638,718,718,2154,0.8885793871866295
4064,NEBRASKA,NE,31167.0,DEMOCRAT,490,3098,3098,9294,0.15816655907036797
4065,NEBRASKA,NE,31167.0,LIBERTARIAN,83,3098,3098,9294,0.026791478373143964
4066,NEBRASKA,NE,31167.0,REPUBLICAN,2525,3098,3098,9294,0.8150419625564881
4067,NEBRASKA,NE,31169.0,DEMOCRAT,423,2899,2899,8697,0.145912383580545
4068,NEBRASKA,NE,31169.0,LIBERTARIAN,78,2899,2899,8697,0.026905829596412557
4069,NEBRASKA,NE,31169.0,REPUBLICAN,2398,2899,2899,8697,0.8271817868230424
4070,NEBRASKA,NE,31171.0,DEMOCRAT,41,413,413,1239,0.09927360774818401
4071,NEBRASKA,NE,31171.0,LIBERTARIAN,12,413,413,1239,0.029055690072639227
4072,NEBRASKA,NE,31171.0,REPUBLICAN,360,413,413,1239,0.8716707021791767
4073,NEBRASKA,NE,31173.0,DEMOCRAT,953,2252,2252,6756,0.4231793960923623
4074,NEBRASKA,NE,31173.0,LIBERTARIAN,45,2252,2252,6756,0.019982238010657193
4075,NEBRASKA,NE,31173.0,REPUBLICAN,1254,2252,2252,6756,0.5568383658969804
4076,NEBRASKA,NE,31175.0,DEMOCRAT,297,2301,2301,6903,0.1290743155149935
4077,NEBRASKA,NE,31175.0,LIBERTARIAN,51,2301,2301,6903,0.02216427640156454
4078,NEBRASKA,NE,31175.0,REPUBLICAN,1953,2301,2301,6903,0.848761408083442
4079,NEBRASKA,NE,31177.0,DEMOCRAT,3029,12245,12245,36735,0.24736627194773378
4080,NEBRASKA,NE,31177.0,LIBERTARIAN,347,12245,12245,36735,0.02833809718252348
4081,NEBRASKA,NE,31177.0,REPUBLICAN,8869,12245,12245,36735,0.7242956308697428
4082,NEBRASKA,NE,31179.0,DEMOCRAT,794,4071,4071,12213,0.19503807418324737
4083,NEBRASKA,NE,31179.0,LIBERTARIAN,144,4071,4071,12213,0.03537214443625645
4084,NEBRASKA,NE,31179.0,REPUBLICAN,3133,4071,4071,12213,0.7695897813804962
4085,NEBRASKA,NE,31181.0,DEMOCRAT,245,1828,1828,5484,0.13402625820568928
4086,NEBRASKA,NE,31181.0,LIBERTARIAN,51,1828,1828,5484,0.027899343544857767
4087,NEBRASKA,NE,31181.0,REPUBLICAN,1532,1828,1828,5484,0.838074398249453
4088,NEBRASKA,NE,31183.0,DEMOCRAT,43,487,487,1461,0.08829568788501027
4089,NEBRASKA,NE,31183.0,LIBERTARIAN,12,487,487,1461,0.024640657084188913
4090,NEBRASKA,NE,31183.0,REPUBLICAN,432,487,487,1461,0.8870636550308009
4091,NEBRASKA,NE,31185.0,DEMOCRAT,1124,6957,6957,20871,0.16156389248239184
4092,NEBRASKA,NE,31185.0,LIBERTARIAN,249,6957,6957,20871,0.035791289348857266
4093,NEBRASKA,NE,31185.0,REPUBLICAN,5584,6957,6957,20871,0.8026448181687509
4094,NEVADA,NV,32001.0,DEMOCRAT,2780,12645,12645,37935,0.21984974298141557
4095,NEVADA,NV,32001.0,OTHER,482,12645,12645,37935,0.03811783313562673
4096,NEVADA,NV,32001.0,REPUBLICAN,9383,12645,12645,37935,0.7420324238829576
4097,NEVADA,NV,32003.0,DEMOCRAT,499093,933157,933157,3732628,0.5348435472273154
4098,NEVADA,NV,32003.0,LIBERTARIAN,24201,933157,933157,3732628,0.025934542633233207
4099,NEVADA,NV,32003.0,OTHER,19780,933157,933157,3732628,0.021196861835682528
4100,NEVADA,NV,32003.0,REPUBLICAN,390083,933157,933157,3732628,0.4180250483037688
4101,NEVADA,NV,32005.0,DEMOCRAT,10388,33437,33437,100311,0.3106738044681042
4102,NEVADA,NV,32005.0,OTHER,686,33437,33437,100311,0.020516194634686125
4103,NEVADA,NV,32005.0,REPUBLICAN,22363,33437,33437,100311,0.6688100008972097
4104,NEVADA,NV,32007.0,DEMOCRAT,4172,21550,21550,64650,0.19359628770301623
4105,NEVADA,NV,32007.0,OTHER,1129,21550,21550,64650,0.05238979118329466
4106,NEVADA,NV,32007.0,REPUBLICAN,16249,21550,21550,64650,0.7540139211136891
4107,NEVADA,NV,32009.0,DEMOCRAT,68,463,463,1852,0.1468682505399568
4108,NEVADA,NV,32009.0,LIBERTARIAN,5,463,463,1852,0.01079913606911447
4109,NEVADA,NV,32009.0,OTHER,5,463,463,1852,0.01079913606911447
4110,NEVADA,NV,32009.0,REPUBLICAN,385,463,463,1852,0.8315334773218143
4111,NEVADA,NV,32011.0,DEMOCRAT,93,984,984,2952,0.09451219512195122
4112,NEVADA,NV,32011.0,OTHER,42,984,984,2952,0.042682926829268296
4113,NEVADA,NV,32011.0,REPUBLICAN,849,984,984,2952,0.8628048780487805
4114,NEVADA,NV,32013.0,DEMOCRAT,1502,7632,7632,22896,0.19680293501048218
4115,NEVADA,NV,32013.0,OTHER,282,7632,7632,22896,0.036949685534591194
4116,NEVADA,NV,32013.0,REPUBLICAN,5848,7632,7632,22896,0.7662473794549266
4117,NEVADA,NV,32015.0,DEMOCRAT,471,2695,2695,8085,0.17476808905380334
4118,NEVADA,NV,32015.0,OTHER,134,2695,2695,8085,0.04972170686456401
4119,NEVADA,NV,32015.0,REPUBLICAN,2090,2695,2695,8085,0.7755102040816326
4120,NEVADA,NV,32017.0,DEMOCRAT,359,2378,2378,9512,0.15096719932716568
4121,NEVADA,NV,32017.0,LIBERTARIAN,25,2378,2378,9512,0.010513036164844407
4122,NEVADA,NV,32017.0,OTHER,26,2378,2378,9512,0.010933557611438183
4123,NEVADA,NV,32017.0,REPUBLICAN,1968,2378,2378,9512,0.8275862068965517
4124,NEVADA,NV,32019.0,DEMOCRAT,7887,29623,29623,93968,0.266245822502785
4125,NEVADA,NV,32019.0,LIBERTARIAN,92,5099,29623,93968,0.0031056948992337035
4126,NEVADA,NV,32019.0,OTHER,850,29623,29623,93968,0.028693920264659216
4127,NEVADA,NV,32019.0,REPUBLICAN,20794,29623,29623,93968,0.7019545623333221
4128,NEVADA,NV,32021.0,DEMOCRAT,809,2243,2243,8972,0.3606776638430673
4129,NEVADA,NV,32021.0,LIBERTARIAN,48,2243,2243,8972,0.02139991083370486
4130,NEVADA,NV,32021.0,OTHER,44,2243,2243,8972,0.01961658493089612
4131,NEVADA,NV,32021.0,REPUBLICAN,1342,2243,2243,8972,0.5983058403923317
4132,NEVADA,NV,32023.0,DEMOCRAT,7243,24835,24835,99340,0.2916448560499295
4133,NEVADA,NV,32023.0,LIBERTARIAN,452,24835,24835,99340,0.01820012079726193
4134,NEVADA,NV,32023.0,OTHER,427,24835,24835,99340,0.01719347694785585
4135,NEVADA,NV,32023.0,REPUBLICAN,16713,24835,24835,99340,0.6729615462049527
4136,NEVADA,NV,32027.0,DEMOCRAT,507,2272,2272,6816,0.22315140845070422
4137,NEVADA,NV,32027.0,OTHER,112,2272,2272,6816,0.04929577464788732
4138,NEVADA,NV,32027.0,REPUBLICAN,1653,2272,2272,6816,0.7275528169014085
4139,NEVADA,NV,32029.0,DEMOCRAT,815,2815,2815,8445,0.2895204262877442
4140,NEVADA,NV,32029.0,OTHER,76,2815,2815,8445,0.02699822380106572
4141,NEVADA,NV,32029.0,REPUBLICAN,1924,2815,2815,8445,0.68348134991119
4142,NEVADA,NV,32031.0,DEMOCRAT,116535,244548,244548,733644,0.4765322145345699
4143,NEVADA,NV,32031.0,OTHER,6291,244548,244548,733644,0.02572501104077727
4144,NEVADA,NV,32031.0,REPUBLICAN,121722,244548,244548,733644,0.4977427744246528
4145,NEVADA,NV,32033.0,DEMOCRAT,872,4260,4260,17040,0.20469483568075117
4146,NEVADA,NV,32033.0,LIBERTARIAN,59,4260,4260,17040,0.013849765258215962
4147,NEVADA,NV,32033.0,OTHER,67,4260,4260,17040,0.01572769953051643
4148,NEVADA,NV,32033.0,REPUBLICAN,3262,4260,4260,17040,0.7657276995305164
4149,NEVADA,NV,32510.0,DEMOCRAT,11662,29222,29222,87666,0.3990828827595647
4150,NEVADA,NV,32510.0,OTHER,735,29222,29222,87666,0.025152282526863322
4151,NEVADA,NV,32510.0,REPUBLICAN,16825,29222,29222,87666,0.575764834713572
4152,NEW HAMPSHIRE,NH,33001.0,DEMOCRAT,16228,37594,37594,112782,0.43166462733414906
4153,NEW HAMPSHIRE,NH,33001.0,LIBERTARIAN,879,37594,37594,112782,0.02338139064744374
4154,NEW HAMPSHIRE,NH,33001.0,REPUBLICAN,20487,37594,37594,112782,0.5449539820184072
4155,NEW HAMPSHIRE,NH,33003.0,DEMOCRAT,15909,32592,32592,97776,0.4881259204712813
4156,NEW HAMPSHIRE,NH,33003.0,LIBERTARIAN,601,32592,32592,97776,0.018440108001963672
4157,NEW HAMPSHIRE,NH,33003.0,REPUBLICAN,16082,32592,32592,97776,0.49343397152675506
4158,NEW HAMPSHIRE,NH,33005.0,DEMOCRAT,25323,43087,43087,129261,0.5877178731403904
4159,NEW HAMPSHIRE,NH,33005.0,LIBERTARIAN,1074,43087,43087,129261,0.02492631188061364
4160,NEW HAMPSHIRE,NH,33005.0,REPUBLICAN,16690,43087,43087,129261,0.38735581497899596
4161,NEW HAMPSHIRE,NH,33007.0,DEMOCRAT,8014,16122,16122,48366,0.49708472894181865
4162,NEW HAMPSHIRE,NH,33007.0,LIBERTARIAN,347,16122,16122,48366,0.02152338419550924
4163,NEW HAMPSHIRE,NH,33007.0,REPUBLICAN,7761,16122,16122,48366,0.48139188686267215
4164,NEW HAMPSHIRE,NH,33009.0,DEMOCRAT,32359,52820,52820,158460,0.6126277925028398
4165,NEW HAMPSHIRE,NH,33009.0,LIBERTARIAN,1246,52820,52820,158460,0.0235895494131011
4166,NEW HAMPSHIRE,NH,33009.0,REPUBLICAN,19215,52820,52820,158460,0.3637826580840591
4167,NEW HAMPSHIRE,NH,33011.0,DEMOCRAT,118879,226264,226264,678792,0.5253995332885479
4168,NEW HAMPSHIRE,NH,33011.0,LIBERTARIAN,5653,226264,226264,678792,0.024984089382314466
4169,NEW HAMPSHIRE,NH,33011.0,REPUBLICAN,101732,226264,226264,678792,0.4496163773291376
4170,NEW HAMPSHIRE,NH,33013.0,DEMOCRAT,48476,88110,88110,264330,0.5501759164680513
4171,NEW HAMPSHIRE,NH,33013.0,LIBERTARIAN,2039,88110,88110,264330,0.023141527635909657
4172,NEW HAMPSHIRE,NH,33013.0,REPUBLICAN,37595,88110,88110,264330,0.42668255589603904
4173,NEW HAMPSHIRE,NH,33015.0,DEMOCRAT,95664,194233,194233,582699,0.4925218680656737
4174,NEW HAMPSHIRE,NH,33015.0,LIBERTARIAN,4293,194233,194233,582699,0.022102320408993324
4175,NEW HAMPSHIRE,NH,33015.0,REPUBLICAN,94276,194233,194233,582699,0.485375811525333
4176,NEW HAMPSHIRE,NH,33017.0,DEMOCRAT,40617,72086,72086,216258,0.5634519879033377
4177,NEW HAMPSHIRE,NH,33017.0,LIBERTARIAN,2073,72086,72086,216258,0.028757317648364453
4178,NEW HAMPSHIRE,NH,33017.0,REPUBLICAN,29396,72086,72086,216258,0.40779069444829785
4179,NEW HAMPSHIRE,NH,33019.0,DEMOCRAT,12426,23898,23898,71694,0.5199598292744163
4180,NEW HAMPSHIRE,NH,33019.0,LIBERTARIAN,661,23898,23898,71694,0.02765921834463135
4181,NEW HAMPSHIRE,NH,33019.0,REPUBLICAN,10811,23898,23898,71694,0.4523809523809524
4182,NEW JERSEY,NJ,34001.0,DEMOCRAT,69566,137070,137070,548280,0.5075217042387101
4183,NEW JERSEY,NJ,34001.0,LIBERTARIAN,755,137070,137070,548280,0.005508134529802291
4184,NEW JERSEY,NJ,34001.0,OTHER,1395,137070,137070,548280,0.010177281680892974
4185,NEW JERSEY,NJ,34001.0,REPUBLICAN,65354,137070,137070,548280,0.4767928795505946
4186,NEW JERSEY,NJ,34003.0,DEMOCRAT,284369,480847,480847,1442541,0.5913918564533002
4187,NEW JERSEY,NJ,34003.0,LIBERTARIAN,46,3612,480847,1442541,9.566452530638644e-05
4188,NEW JERSEY,NJ,34003.0,OTHER,6743,477235,480847,1442541,0.014023171611760081
4189,NEW JERSEY,NJ,34003.0,REPUBLICAN,189689,480847,480847,1442541,0.3944893074096334
4190,NEW JERSEY,NJ,34005.0,DEMOCRAT,159307,256699,256699,758347,0.6205984440921078
4191,NEW JERSEY,NJ,34005.0,LIBERTARIAN,15,1247,256699,758347,5.843419725047624e-05
4192,NEW JERSEY,NJ,34005.0,OTHER,2201,243702,256699,758347,0.00857424454321988
4193,NEW JERSEY,NJ,34005.0,REPUBLICAN,95176,256699,256699,758347,0.37076887716742174
4194,NEW JERSEY,NJ,34007.0,DEMOCRAT,173168,261846,261846,535862,0.6613352886811332
4195,NEW JERSEY,NJ,34007.0,LIBERTARIAN,60,6085,261846,535862,0.0002291423202951353
4196,NEW JERSEY,NJ,34007.0,OTHER,31,6085,261846,535862,0.00011839019881915325
4197,NEW JERSEY,NJ,34007.0,REPUBLICAN,88587,261846,261846,535862,0.33831717879975254
4198,NEW JERSEY,NJ,34009.0,DEMOCRAT,21899,57084,57084,228336,0.38362763646555953
4199,NEW JERSEY,NJ,34009.0,LIBERTARIAN,341,57084,57084,228336,0.005973652862448321
4200,NEW JERSEY,NJ,34009.0,OTHER,217,57084,57084,228336,0.003801415457921659
4201,NEW JERSEY,NJ,34009.0,REPUBLICAN,34627,57084,57084,228336,0.6065972952140705
4202,NEW JERSEY,NJ,34011.0,DEMOCRAT,31266,61512,61512,246048,0.5082910651580179
4203,NEW JERSEY,NJ,34011.0,LIBERTARIAN,415,61512,61512,246048,0.006746651059955781
4204,NEW JERSEY,NJ,34011.0,OTHER,1087,61512,61512,246048,0.01767134867993237
4205,NEW JERSEY,NJ,34011.0,REPUBLICAN,28744,61512,61512,246048,0.4672909351020939
4206,NEW JERSEY,NJ,34013.0,DEMOCRAT,255468,331010,331010,1030340,0.7717833298087671
4207,NEW JERSEY,NJ,34013.0,LIBERTARIAN,699,204825,331010,1030340,0.002111718679193982
4208,NEW JERSEY,NJ,34013.0,OTHER,4003,163495,331010,1030340,0.012093290232923477
4209,NEW JERSEY,NJ,34013.0,REPUBLICAN,70840,331010,331010,1030340,0.21401166127911544
4210,NEW JERSEY,NJ,34015.0,DEMOCRAT,86281,169816,169816,446720,0.50808522165167
4211,NEW JERSEY,NJ,34015.0,LIBERTARIAN,660,53544,169816,446720,0.0038865595703585056
4212,NEW JERSEY,NJ,34015.0,OTHER,604,53544,169816,446720,0.0035567908795402082
4213,NEW JERSEY,NJ,34015.0,REPUBLICAN,82271,169816,169816,446720,0.48447142789843123
4214,NEW JERSEY,NJ,34017.0,DEMOCRAT,174246,236945,236945,769325,0.7353858490366962
4215,NEW JERSEY,NJ,34017.0,LIBERTARIAN,3176,220775,236945,769325,0.013403954504209838
4216,NEW JERSEY,NJ,34017.0,OTHER,2387,74660,236945,769325,0.010074067821646373
4217,NEW JERSEY,NJ,34017.0,REPUBLICAN,57136,236945,236945,769325,0.24113612863744752
4218,NEW JERSEY,NJ,34019.0,DEMOCRAT,36815,83258,83258,166516,0.4421797304763506
4219,NEW JERSEY,NJ,34019.0,REPUBLICAN,46443,83258,83258,166516,0.5578202695236494
4220,NEW JERSEY,NJ,34021.0,DEMOCRAT,111821,171939,171939,572348,0.6503527413792101
4221,NEW JERSEY,NJ,34021.0,LIBERTARIAN,495,56531,171939,572348,0.0028789279919041056
4222,NEW JERSEY,NJ,34021.0,OTHER,2794,171939,171939,572348,0.01624994910985873
4223,NEW JERSEY,NJ,34021.0,REPUBLICAN,56829,171939,171939,572348,0.33051838151902707
4224,NEW JERSEY,NJ,34023.0,DEMOCRAT,227008,363581,363581,885049,0.6243670598848675
4225,NEW JERSEY,NJ,34023.0,OTHER,2040,157887,363581,885049,0.005610854252559952
4226,NEW JERSEY,NJ,34023.0,REPUBLICAN,134533,363581,363581,885049,0.37002208586257257
4227,NEW JERSEY,NJ,34025.0,DEMOCRAT,166968,371621,371621,1245056,0.44929646064135237
4228,NEW JERSEY,NJ,34025.0,LIBERTARIAN,1406,250907,371621,1245056,0.0037834245104555447
4229,NEW JERSEY,NJ,34025.0,OTHER,3888,250907,371621,1245056,0.01046227204598233
4230,NEW JERSEY,NJ,34025.0,REPUBLICAN,199359,371621,371621,1245056,0.5364578428022098
4231,NEW JERSEY,NJ,34027.0,DEMOCRAT,147956,292031,292031,584062,0.5066448424995976
4232,NEW JERSEY,NJ,34027.0,REPUBLICAN,144075,292031,292031,584062,0.4933551575004024
4233,NEW JERSEY,NJ,34029.0,DEMOCRAT,121011,332604,332604,1141109,0.36382905797885773
4234,NEW JERSEY,NJ,34029.0,LIBERTARIAN,927,143297,332604,1141109,0.0027870981707977054
4235,NEW JERSEY,NJ,34029.0,OTHER,4568,332604,332604,1141109,0.01373405010162235
4236,NEW JERSEY,NJ,34029.0,REPUBLICAN,206098,332604,332604,1141109,0.6196497937487222
4237,NEW JERSEY,NJ,34031.0,DEMOCRAT,134692,218324,218324,580648,0.6169362965134387
4238,NEW JERSEY,NJ,34031.0,OTHER,3362,144000,218324,580648,0.015399131565929536
4239,NEW JERSEY,NJ,34031.0,REPUBLICAN,80270,218324,218324,580648,0.36766457192063173
4240,NEW JERSEY,NJ,34033.0,DEMOCRAT,14249,33638,33638,134552,0.42359831143349785
