,location_key,county,cumulative_confirmed,cumulative_deceased,2020_earlyPop,2020_pop,2021_pop,2022_pop,state,cumulative_percentage,dead_percentage
1554,MS,28081,26783.0,301.0,83347.0,83310.0,83043.0,82959.0,Mississippi,0.32284622524379514,0.003628298316035632
1555,MS,28083,7326.0,169.0,28348.0,28191.0,27398.0,26570.0,Mississippi,0.2757245013172751,0.00636055701919458
1556,MS,28085,8324.0,157.0,34906.0,34822.0,34907.0,34717.0,Mississippi,0.2397672609960538,0.0045222801509347006
1557,MS,28087,17528.0,238.0,58882.0,58767.0,58129.0,57603.0,Mississippi,0.30428970713330905,0.004131729250212663
1558,MS,28089,24189.0,329.0,109149.0,109251.0,109919.0,111113.0,Mississippi,0.2176972991459145,0.0029609496638557144
1559,MS,28091,6974.0,135.0,24438.0,24370.0,24271.0,24050.0,Mississippi,0.28997920997921,0.005613305613305614
1560,MS,28093,9941.0,174.0,33755.0,33778.0,33820.0,34110.0,Mississippi,0.29143946056874814,0.005101143359718558
1561,MS,28095,10997.0,220.0,34179.0,34138.0,33913.0,33577.0,Mississippi,0.32751585907019687,0.006552104118890907
1562,MS,28097,2963.0,77.0,9822.0,9796.0,9704.0,9530.0,Mississippi,0.31091290661070303,0.0080797481636936
1563,MS,28099,10622.0,241.0,29094.0,28988.0,28863.0,28673.0,Mississippi,0.3704530394447738,0.008405119799114149
1564,MS,28101,6059.0,98.0,21293.0,21255.0,21117.0,21029.0,Mississippi,0.28812592134671167,0.004660231109420324
1565,MS,28103,2730.0,48.0,10279.0,10228.0,10114.0,9990.0,Mississippi,0.2732732732732733,0.004804804804804805
1566,MS,28105,11127.0,162.0,51780.0,51698.0,51808.0,51427.0,Mississippi,0.2163649444844148,0.003150096252941062
1567,MS,28107,10566.0,169.0,33209.0,33171.0,32919.0,32661.0,Mississippi,0.3235050978230918,0.005174366982027495
1568,MS,28109,15151.0,275.0,56144.0,56198.0,56505.0,57261.0,Mississippi,0.26459544890937986,0.004802570685108538
1569,MS,28111,3048.0,64.0,11514.0,11458.0,11490.0,11368.0,Mississippi,0.2681210415200563,0.005629838142153413
1570,MS,28113,9751.0,189.0,40329.0,40190.0,39957.0,39644.0,Mississippi,0.24596408031480174,0.00476743012814045
1571,MS,28115,10364.0,145.0,31192.0,31194.0,31336.0,31389.0,Mississippi,0.330179362196948,0.004619452674503807
1572,MS,28117,8245.0,103.0,25000.0,24962.0,24921.0,24792.0,Mississippi,0.33256695708293,0.004154565989028719
1573,MS,28119,1579.0,31.0,6173.0,6154.0,5911.0,5701.0,Mississippi,0.27696895281529554,0.005437642518856341
1574,MS,28121,36738.0,489.0,157026.0,157149.0,158183.0,158979.0,Mississippi,0.23108712471458495,0.0030758779461438302
1575,MS,28123,6559.0,119.0,27987.0,27968.0,27650.0,27707.0,Mississippi,0.23672718085682318,0.004294943516078969
1576,MS,28125,953.0,26.0,3798.0,3769.0,3648.0,3488.0,Mississippi,0.2732224770642202,0.007454128440366973
1577,MS,28127,7026.0,149.0,25950.0,25892.0,25686.0,25587.0,Mississippi,0.2745925665376949,0.005823269629108532
1578,MS,28129,4127.0,68.0,14209.0,14194.0,14191.0,14092.0,Mississippi,0.29286119784274767,0.004825432869713313
1579,MS,28131,5409.0,71.0,18336.0,18332.0,18589.0,18669.0,Mississippi,0.2897316406877712,0.003803096041566233
1580,MS,28133,5773.0,125.0,25973.0,25853.0,25328.0,24811.0,Mississippi,0.23267905364556044,0.005038087944863165
1581,MS,28135,3203.0,60.0,12715.0,12650.0,12302.0,12035.0,Mississippi,0.2661404237640216,0.004985459077690071
1582,MS,28137,7396.0,143.0,28066.0,28117.0,28118.0,28296.0,Mississippi,0.261379700310998,0.005053717839977382
1583,MS,28139,7361.0,109.0,21810.0,21732.0,21614.0,21431.0,Mississippi,0.34347440623396014,0.005086090243105782
1584,MS,28141,6172.0,122.0,18854.0,18843.0,18732.0,18619.0,Mississippi,0.33148933884741394,0.006552446425694183
1585,MS,28143,2559.0,48.0,9777.0,9723.0,9652.0,9458.0,Mississippi,0.2705646013956439,0.0050750687248889825
1586,MS,28145,9487.0,122.0,27782.0,27810.0,28001.0,28125.0,Mississippi,0.33731555555555554,0.004337777777777778
1587,MS,28147,3622.0,79.0,13882.0,13868.0,13804.0,13761.0,Mississippi,0.26320761572560136,0.00574086185596977
1588,MS,28149,10250.0,202.0,44721.0,44544.0,43450.0,42649.0,Mississippi,0.24033388825060376,0.0047363361391826305
1589,MS,28151,10470.0,199.0,44918.0,44631.0,43641.0,42514.0,Mississippi,0.24627181634285178,0.0046808110269558265
1590,MS,28153,6008.0,87.0,19774.0,19803.0,19712.0,19681.0,Mississippi,0.30526904120725573,0.004420507088054469
1591,MS,28155,3388.0,70.0,9924.0,9901.0,9981.0,9993.0,Mississippi,0.3390373261282898,0.007004903432402682
1592,MS,28157,1804.0,46.0,8586.0,8524.0,8288.0,8143.0,Mississippi,0.22153997298293013,0.005649023701338573
1593,MS,28159,5231.0,104.0,17709.0,17683.0,17608.0,17543.0,Mississippi,0.298181610898934,0.005928290486233825
1594,MS,28161,4114.0,57.0,12487.0,12443.0,12409.0,12364.0,Mississippi,0.33274021352313166,0.004610158524749272
1595,MS,28163,8054.0,107.0,26748.0,26671.0,26432.0,25948.0,Mississippi,0.3103900107908124,0.004123631879142901
1596,MT,30001,2137.0,30.0,9374.0,9381.0,9532.0,9719.0,Montana,0.21987858833213295,0.0030867373186541825
1597,MT,30003,4980.0,96.0,13127.0,13082.0,12932.0,12851.0,Montana,0.3875184810520582,0.007470235779316784
1598,MT,30005,2077.0,32.0,7042.0,7005.0,6982.0,6936.0,Montana,0.2994521337946944,0.00461361014994233
1599,MT,30007,1283.0,21.0,6773.0,6857.0,7323.0,7793.0,Montana,0.16463492878224048,0.002694726036186321
1600,MT,30009,2080.0,28.0,10476.0,10510.0,10862.0,11179.0,Montana,0.18606315412827623,0.002504696305572949
1601,MT,30011,252.0,5.0,1415.0,1408.0,1410.0,1382.0,Montana,0.18234442836468887,0.00361794500723589
1602,MT,30013,25246.0,341.0,84413.0,84402.0,84498.0,84864.0,Montana,0.2974877450980392,0.004018193815987933
1603,MT,30015,992.0,14.0,5896.0,5895.0,5916.0,5898.0,Montana,0.1681926076636148,0.002373685995252628
1604,MT,30017,3062.0,48.0,11867.0,11863.0,11971.0,12032.0,Montana,0.2544880319148936,0.003989361702127659
1605,MT,30019,386.0,9.0,1657.0,1653.0,1669.0,1628.0,Montana,0.2371007371007371,0.005528255528255528
1606,MT,30021,2357.0,58.0,8943.0,8923.0,8866.0,8830.0,Montana,0.2669309173272933,0.006568516421291053
1607,MT,30023,2563.0,29.0,9424.0,9420.0,9506.0,9510.0,Montana,0.2695057833859096,0.003049421661409043
1608,MT,30025,680.0,10.0,3049.0,3028.0,2984.0,3011.0,Montana,0.22583859182995683,0.0033211557622052474
1609,MT,30027,2515.0,56.0,11443.0,11469.0,11609.0,11663.0,Montana,0.21563920089170882,0.004801509045700077
1610,MT,30029,29318.0,281.0,104349.0,104862.0,108725.0,111814.0,Montana,0.262203301912104,0.0025131021160140947
1611,MT,30031,34972.0,123.0,118957.0,119585.0,123051.0,124857.0,Montana,0.28009643031628184,0.0009851269852711503
1612,MT,30033,225.0,3.0,1170.0,1170.0,1210.0,1218.0,Montana,0.18472906403940886,0.0024630541871921183
1613,MT,30035,3978.0,74.0,13771.0,13737.0,13743.0,13681.0,Montana,0.2907682186974636,0.005408961333235875
1614,MT,30037,150.0,5.0,824.0,821.0,818.0,835.0,Montana,0.17964071856287425,0.005988023952095809
1615,MT,30039,537.0,9.0,3306.0,3308.0,3355.0,3502.0,Montana,0.1533409480296973,0.002569960022844089
1616,MT,30041,4574.0,73.0,16304.0,16263.0,16175.0,16068.0,Montana,0.2846651730146876,0.00454319143639532
1617,MT,30043,2601.0,23.0,12081.0,12140.0,12472.0,12826.0,Montana,0.20279120536410417,0.0017932324964915016
1618,MT,30045,225.0,1.0,2021.0,2025.0,2052.0,2105.0,Montana,0.10688836104513064,0.00047505938242280285
1619,MT,30047,6634.0,100.0,31132.0,31246.0,32075.0,32853.0,Montana,0.20192980854107692,0.0030438620521717956
1620,MT,30049,17709.0,185.0,70967.0,71168.0,72503.0,73832.0,Montana,0.23985534727489435,0.0025056885903131433
1621,MT,30051,398.0,4.0,1959.0,1956.0,1934.0,1972.0,Montana,0.20182555780933062,0.002028397565922921
1622,MT,30053,4787.0,89.0,19678.0,19739.0,20571.0,21525.0,Montana,0.2223925667828107,0.00413472706155633
1623,MT,30055,386.0,9.0,1728.0,1730.0,1711.0,1709.0,Montana,0.22586307782328846,0.0052662375658279695
1624,MT,30057,1819.0,20.0,8626.0,8660.0,8944.0,9265.0,Montana,0.1963302752293578,0.0021586616297895305
1625,MT,30059,412.0,10.0,1926.0,1922.0,1960.0,2013.0,Montana,0.20466964729259812,0.004967709885742673
1626,MT,30061,1100.0,17.0,4529.0,4565.0,4868.0,5058.0,Montana,0.21747726374060894,0.003361012257809411
1627,MT,30063,27678.0,209.0,117924.0,118337.0,119806.0,121041.0,Montana,0.22866631967680373,0.001726687651291711
1628,MT,30065,917.0,31.0,4732.0,4745.0,4912.0,5197.0,Montana,0.17644795074081202,0.005964979796036175
1629,MT,30067,4260.0,35.0,17193.0,17224.0,17531.0,17790.0,Montana,0.23946037099494097,0.0019673974142776843
1630,MT,30069,35.0,1.0,496.0,500.0,522.0,524.0,Montana,0.06679389312977099,0.0019083969465648854
1631,MT,30071,1062.0,28.0,4215.0,4208.0,4216.0,4240.0,Montana,0.2504716981132076,0.006603773584905661
1632,MT,30073,1183.0,8.0,5905.0,5879.0,6018.0,6078.0,Montana,0.19463639355051005,0.0013162224415926291
1633,MT,30075,344.0,10.0,1694.0,1693.0,1707.0,1725.0,Montana,0.19942028985507246,0.005797101449275362
1634,MT,30077,1872.0,29.0,6944.0,6941.0,7012.0,7051.0,Montana,0.2654942561338817,0.0041128917883988085
1635,MT,30079,263.0,3.0,1093.0,1093.0,1101.0,1107.0,Montana,0.23757904245709124,0.0027100271002710027
1636,MT,30081,7089.0,164.0,44172.0,44409.0,46125.0,47298.0,Montana,0.14987948750475708,0.003467377056112309
1637,MT,30083,2646.0,35.0,11493.0,11531.0,11342.0,11237.0,Montana,0.2354721010945982,0.0031147103319391295
1638,MT,30085,3279.0,74.0,10792.0,10794.0,10808.0,10572.0,Montana,0.3101589103291714,0.0069996216420734015
1639,MT,30087,2633.0,60.0,8331.0,8305.0,8077.0,8088.0,Montana,0.3255440158259149,0.00741839762611276
1640,MT,30089,2164.0,47.0,12403.0,12463.0,12975.0,13442.0,Montana,0.16098794822199078,0.0034965034965034965
1641,MT,30091,699.0,11.0,3542.0,3536.0,3569.0,3564.0,Montana,0.19612794612794612,0.0030864197530864196
1642,MT,30093,8511.0,130.0,35128.0,35201.0,35554.0,36068.0,Montana,0.23597094377287345,0.003604302983253854
1643,MT,30095,1538.0,32.0,8959.0,8997.0,9026.0,9177.0,Montana,0.16759289528168247,0.0034869783153536013
1644,MT,30097,785.0,13.0,3677.0,3670.0,3705.0,3715.0,Montana,0.21130551816958276,0.0034993270524899056
1645,MT,30099,1290.0,24.0,6230.0,6256.0,6282.0,6368.0,Montana,0.20257537688442212,0.0037688442211055275
1646,MT,30101,1249.0,24.0,4973.0,4970.0,5010.0,5082.0,Montana,0.2457693821330185,0.004722550177095631
1647,MT,30103,136.0,1.0,759.0,758.0,769.0,758.0,Montana,0.17941952506596306,0.0013192612137203166
1648,MT,30105,1705.0,37.0,7577.0,7556.0,7556.0,7513.0,Montana,0.22693997071742314,0.004924797018501265
1649,MT,30107,386.0,14.0,2077.0,2083.0,2045.0,2032.0,Montana,0.18996062992125984,0.006889763779527559
1650,MT,30109,204.0,8.0,939.0,937.0,935.0,919.0,Montana,0.2219804134929271,0.008705114254624592
1651,MT,30111,43099.0,551.0,164722.0,165196.0,167397.0,169852.0,Montana,0.2537444363328074,0.0032440006593975933
1652,NC,37001,47756.0,488.0,171429.0,171954.0,173876.0,176353.0,North Carolina,0.27079777491735324,0.0027671771957380933
1653,NC,37003,10479.0,139.0,36440.0,36482.0,36467.0,36512.0,North Carolina,0.2870015337423313,0.0038069675723049956
1654,NC,37005,2981.0,16.0,10886.0,10897.0,11066.0,11185.0,North Carolina,0.2665176575771122,0.001430487259722843
1655,NC,37007,6567.0,101.0,22052.0,22033.0,22254.0,22202.0,North Carolina,0.2957841635888659,0.004549139717142599
1656,NC,37009,6471.0,78.0,26581.0,26580.0,26764.0,27110.0,North Carolina,0.23869420877904832,0.0028771670970121725
1657,NC,37011,4621.0,44.0,17812.0,17848.0,17502.0,17571.0,North Carolina,0.26299015423140404,0.00250412611689716
1658,NC,37013,12715.0,172.0,44658.0,44690.0,44438.0,44272.0,North Carolina,0.28720184315142755,0.0038850740874593424
1659,NC,37015,4277.0,68.0,17934.0,17862.0,17425.0,17240.0,North Carolina,0.24808584686774943,0.00394431554524362
1660,NC,37017,9365.0,127.0,29617.0,29629.0,29565.0,29446.0,North Carolina,0.3180398016708551,0.0043129796916389325
1661,NC,37019,30542.0,332.0,136694.0,138157.0,144814.0,153064.0,North Carolina,0.19953744838760257,0.0021690273349709924
1662,NC,37021,54155.0,593.0,269446.0,269694.0,271719.0,273589.0,North Carolina,0.19794289975108648,0.0021674848038481078
1663,NC,37023,25399.0,327.0,87573.0,87577.0,87634.0,87881.0,North Carolina,0.2890158282222551,0.003720940817696658
1664,NC,37025,56620.0,494.0,225807.0,227214.0,231726.0,235797.0,North Carolina,0.24012179968362618,0.002095022413347074
1665,NC,37027,22411.0,308.0,80664.0,80632.0,80561.0,80492.0,North Carolina,0.2784251851115639,0.0038264672265566763
1666,NC,37029,1786.0,9.0,10357.0,10407.0,10816.0,11088.0,North Carolina,0.16107503607503607,0.0008116883116883117
1667,NC,37031,14255.0,125.0,67686.0,67724.0,68718.0,69380.0,North Carolina,0.20546266935716345,0.001801671951571058
1668,NC,37033,5357.0,48.0,22738.0,22699.0,22701.0,22614.0,North Carolina,0.23688865304678516,0.0021225789334040858
1669,NC,37035,47959.0,600.0,160609.0,160892.0,161821.0,163462.0,North Carolina,0.29339540688355703,0.0036705778713095397
1670,NC,37037,13262.0,115.0,76270.0,76670.0,78111.0,79864.0,North Carolina,0.1660572974055895,0.001439947911449464
1671,NC,37039,7126.0,122.0,28769.0,28858.0,29195.0,29512.0,North Carolina,0.24146110056925996,0.0041339116291677965
1672,NC,37041,4160.0,61.0,13705.0,13701.0,13791.0,13940.0,North Carolina,0.2984218077474892,0.004375896700143472
1673,NC,37043,2645.0,44.0,11085.0,11142.0,11350.0,11614.0,North Carolina,0.22774237988634408,0.0037885310831754777
1674,NC,37045,29743.0,387.0,99521.0,99799.0,100318.0,100670.0,North Carolina,0.29545048177212674,0.003844243568093772
1675,NC,37047,15997.0,269.0,50625.0,50487.0,49953.0,49885.0,North Carolina,0.32067755838428386,0.0053924025258093615
1676,NC,37049,24698.0,207.0,100718.0,100646.0,100277.0,100874.0,North Carolina,0.2448400975474354,0.0020520649523167516
1677,NC,37051,87898.0,630.0,334728.0,334391.0,337249.0,336699.0,North Carolina,0.2610580964006427,0.0018711074282964904
1678,NC,37053,5051.0,36.0,28103.0,28401.0,29714.0,31015.0,North Carolina,0.16285668225052394,0.0011607286796711269
1679,NC,37055,7565.0,27.0,36910.0,37032.0,37889.0,37956.0,North Carolina,0.19930972705237643,0.0007113499841922225
1680,NC,37057,43561.0,430.0,168933.0,169196.0,170794.0,172586.0,North Carolina,0.2524017011808606,0.0024915114783354386
1681,NC,37059,11315.0,104.0,42715.0,42895.0,43614.0,44090.0,North Carolina,0.2566341574053073,0.0023588115218870494
1682,NC,37061,16909.0,245.0,48705.0,48657.0,48606.0,48990.0,North Carolina,0.34515207185139823,0.005001020616452337
1683,NC,37063,76734.0,340.0,324849.0,325561.0,329699.0,332680.0,North Carolina,0.2306540820007214,0.0010220031261272094
1684,NC,37065,13616.0,154.0,48897.0,48777.0,48370.0,48301.0,North Carolina,0.28189892548808515,0.0031883397859257573
1685,NC,37067,94312.0,824.0,382584.0,383166.0,386172.0,389157.0,North Carolina,0.24234948876674453,0.0021173973486279317
1686,NC,37069,20719.0,79.0,68578.0,69115.0,71798.0,74539.0,North Carolina,0.277961872308456,0.001059847864876105
1687,NC,37071,65857.0,850.0,227942.0,228514.0,231337.0,234215.0,North Carolina,0.281181820122537,0.0036291441624148753
1688,NC,37073,1926.0,20.0,10475.0,10448.0,10403.0,10383.0,North Carolina,0.18549552152557064,0.0019262255610131946
1689,NC,37075,2310.0,31.0,8029.0,8035.0,8008.0,7980.0,North Carolina,0.2894736842105263,0.0038847117794486214
1690,NC,37077,14536.0,115.0,61001.0,61060.0,61408.0,61903.0,North Carolina,0.23481899100205159,0.0018577451819782563
1691,NC,37079,5826.0,67.0,20449.0,20440.0,20261.0,20211.0,North Carolina,0.28825886893275937,0.003315026470733759
1692,NC,37081,121303.0,1208.0,541309.0,539498.0,542756.0,546101.0,North Carolina,0.2221255775030626,0.0022120450246382994
1693,NC,37083,14035.0,187.0,48622.0,48521.0,48377.0,47848.0,North Carolina,0.29332469486707907,0.003908209329543555
1694,NC,37085,33797.0,341.0,133554.0,133779.0,135669.0,138832.0,North Carolina,0.2434381122507779,0.0024562060620029963
1695,NC,37087,13175.0,221.0,62097.0,62223.0,62504.0,62609.0,North Carolina,0.21043300483955982,0.003529843952147455
1696,NC,37089,25284.0,316.0,116279.0,116541.0,116988.0,118106.0,North Carolina,0.21407887829576822,0.002675562630179669
1697,NC,37091,4779.0,84.0,21552.0,21470.0,21172.0,20875.0,North Carolina,0.22893413173652694,0.004023952095808383
1698,NC,37093,15074.0,116.0,52081.0,52240.0,53235.0,53787.0,North Carolina,0.2802535928756019,0.0021566549537992454
1699,NC,37095,1340.0,13.0,4587.0,4551.0,4625.0,4576.0,North Carolina,0.2928321678321678,0.002840909090909091
1700,NC,37097,49004.0,466.0,186699.0,187683.0,192227.0,195897.0,North Carolina,0.25015186552116675,0.002378801104662144
1701,NC,37099,9794.0,96.0,43107.0,42231.0,42520.0,42955.0,North Carolina,0.22800605284600162,0.0022348969852170877
1702,NC,37101,60301.0,452.0,215991.0,217787.0,227313.0,234778.0,North Carolina,0.25684263431837734,0.0019252229765991703
1703,NC,37103,2235.0,39.0,9173.0,9147.0,9217.0,9233.0,North Carolina,0.24206650059568938,0.0042239792050254524
1704,NC,37105,16113.0,151.0,63281.0,63428.0,64097.0,65476.0,North Carolina,0.2460901704441322,0.002306188527093897
1705,NC,37107,15839.0,220.0,55124.0,55050.0,54693.0,54633.0,North Carolina,0.28991635092343454,0.004026870206651658
1706,NC,37109,24543.0,174.0,86816.0,87206.0,89870.0,93095.0,North Carolina,0.2636339223373973,0.0018690584886406358
1707,NC,37111,13855.0,176.0,44577.0,44580.0,44586.0,44753.0,North Carolina,0.3095881840323554,0.003932697249346412
1708,NC,37113,7978.0,121.0,37016.0,37092.0,37488.0,38065.0,North Carolina,0.20958886115854458,0.003178773151188756
1709,NC,37115,5186.0,81.0,21192.0,21228.0,21645.0,21768.0,North Carolina,0.2382396177875781,0.003721058434399118
1710,NC,37117,6112.0,93.0,22035.0,21953.0,21742.0,21508.0,North Carolina,0.28417333085363583,0.004323972475358006
1711,NC,37119,284986.0,1622.0,1115526.0,1116788.0,1125809.0,1145392.0,North Carolina,0.24881088745163227,0.001416109070082557
1712,NC,37121,3474.0,37.0,14906.0,14906.0,14982.0,15094.0,North Carolina,0.23015767854776734,0.002451305154365973
1713,NC,37123,7308.0,129.0,25752.0,25719.0,25853.0,25894.0,North Carolina,0.2822275430601684,0.004981849077006256
1714,NC,37125,24595.0,324.0,99725.0,100267.0,102952.0,105531.0,North Carolina,0.23305948015275132,0.003070187906870967
1715,NC,37127,26901.0,309.0,94967.0,95148.0,95227.0,95789.0,North Carolina,0.2808360041340864,0.0032258401277808517
1716,NC,37129,51432.0,394.0,225705.0,226307.0,229930.0,234921.0,North Carolina,0.21893317327952802,0.0016771595557655552
1717,NC,37131,4351.0,84.0,17474.0,17435.0,17093.0,16779.0,North Carolina,0.25931223553251087,0.0050062578222778474
1718,NC,37133,52306.0,378.0,204585.0,204937.0,204660.0,207298.0,North Carolina,0.2523227431041303,0.0018234618761396636
1719,NC,37135,28209.0,134.0,148707.0,143583.0,148610.0,150477.0,North Carolina,0.18746386490958752,0.0008905015384410907
1720,NC,37137,2630.0,28.0,12274.0,12303.0,12347.0,12381.0,North Carolina,0.21242225991438493,0.002261529763347064
1721,NC,37139,8571.0,125.0,40568.0,40577.0,40746.0,40938.0,North Carolina,0.20936538179686354,0.003053397821095315
1722,NC,37141,15405.0,128.0,60208.0,60642.0,63072.0,65737.0,North Carolina,0.23434291190653667,0.0019471530492720995
1723,NC,37143,2780.0,24.0,13006.0,13016.0,13126.0,13210.0,North Carolina,0.21044663133989402,0.0018168054504163512
1724,NC,37145,9449.0,109.0,39093.0,39187.0,39172.0,39386.0,North Carolina,0.23990758137409232,0.0027674808307520437
1725,NC,37147,52792.0,207.0,170241.0,170378.0,172273.0,173542.0,North Carolina,0.30420301713706194,0.0011927948277650367
1726,NC,37149,3918.0,64.0,19330.0,19383.0,19691.0,19986.0,North Carolina,0.19603722605824078,0.003202241569098369
1727,NC,37151,35874.0,444.0,144151.0,144418.0,145109.0,146043.0,North Carolina,0.24563998274480803,0.003040200488897106
1728,NC,37153,12917.0,193.0,42953.0,42916.0,42842.0,42778.0,North Carolina,0.3019542755622049,0.004511664874468185
1729,NC,37155,40690.0,538.0,116516.0,116305.0,116229.0,116663.0,North Carolina,0.34878239030369523,0.004611573506595921
1730,NC,37157,22198.0,294.0,91100.0,91188.0,91260.0,91957.0,North Carolina,0.2413954348227976,0.003197146492382309
1731,NC,37159,41591.0,581.0,146878.0,147148.0,148012.0,149645.0,North Carolina,0.27793110361188145,0.00388252196865916
1732,NC,37161,17579.0,401.0,64444.0,64479.0,64618.0,64963.0,North Carolina,0.2706001877992088,0.006172744485322414
1733,NC,37163,18913.0,183.0,59040.0,59078.0,59080.0,59120.0,North Carolina,0.3199086603518268,0.0030953991880920163
1734,NC,37165,10125.0,132.0,34180.0,34141.0,34175.0,34162.0,North Carolina,0.29638194485100405,0.0038639423921316084
1735,NC,37167,19435.0,261.0,62506.0,62638.0,63108.0,64153.0,North Carolina,0.30294764079622155,0.004068398983679641
1736,NC,37169,11315.0,180.0,44523.0,44565.0,44641.0,45175.0,North Carolina,0.2504703929164361,0.003984504703929165
1737,NC,37171,21231.0,350.0,71367.0,71372.0,71196.0,71403.0,North Carolina,0.29734044788034114,0.004901754828228506
1738,NC,37173,3715.0,43.0,14115.0,14099.0,14149.0,13967.0,North Carolina,0.2659841053912794,0.003078685472900408
1739,NC,37175,6199.0,77.0,32986.0,33046.0,33255.0,33355.0,North Carolina,0.18584919802128616,0.002308499475341028
1740,NC,37177,982.0,8.0,3247.0,3239.0,3377.0,3365.0,North Carolina,0.29182763744427936,0.00237741456166419
1741,NC,37179,62697.0,490.0,238233.0,239443.0,244260.0,249070.0,North Carolina,0.25172441482314206,0.001967318424539286
1742,NC,37181,11936.0,122.0,42570.0,42535.0,42103.0,42138.0,North Carolina,0.28325976553229865,0.002895248943946082
1743,NC,37183,300453.0,1119.0,1129393.0,1130685.0,1152357.0,1175021.0,North Carolina,0.25570011089163514,0.0009523234052838204
1744,NC,37185,4381.0,45.0,18642.0,18598.0,18791.0,18713.0,North Carolina,0.23411532089990916,0.002404745364185326
1745,NC,37187,3056.0,50.0,11001.0,10976.0,10909.0,10828.0,North Carolina,0.28223125230882895,0.004617657923900997
1746,NC,37189,12877.0,68.0,54077.0,54117.0,54962.0,55089.0,North Carolina,0.23374902430612282,0.0012343662074098278
1747,NC,37191,31560.0,405.0,117324.0,117266.0,116866.0,117286.0,North Carolina,0.26908582439506845,0.0034530975564005936
1748,NC,37193,17625.0,264.0,65968.0,65904.0,65818.0,65784.0,North Carolina,0.2679222911346224,0.004013133892739876
1749,NC,37195,21886.0,316.0,78786.0,78807.0,78283.0,78449.0,North Carolina,0.27898379839131154,0.004028094685719384
1750,NC,37197,11048.0,120.0,37211.0,37246.0,37258.0,37463.0,North Carolina,0.2949043055815071,0.0032031604516456237
1751,NC,37199,5353.0,57.0,18470.0,18490.0,18776.0,18811.0,North Carolina,0.28456754026899156,0.003030141938227633
1752,ND,38001,598.0,10.0,2200.0,2187.0,2152.0,2115.0,North Dakota,0.28274231678487,0.004728132387706856
1753,ND,38003,3024.0,47.0,10848.0,10847.0,10812.0,10758.0,North Dakota,0.2810931399888455,0.004368841792154675
1754,ND,38005,1980.0,23.0,5951.0,5931.0,5778.0,5770.0,North Dakota,0.3431542461005199,0.003986135181975737
1755,ND,38007,145.0,1.0,945.0,933.0,961.0,1018.0,North Dakota,0.14243614931237722,0.0009823182711198428
1756,ND,38009,1598.0,26.0,6378.0,6384.0,6437.0,6376.0,North Dakota,0.2506273525721455,0.0040777917189460475
1757,ND,38011,829.0,9.0,2997.0,2984.0,2902.0,2894.0,North Dakota,0.28645473393227366,0.0031098825155494126
1758,ND,38013,433.0,3.0,2211.0,2208.0,2173.0,2155.0,North Dakota,0.20092807424593967,0.0013921113689095127
1759,ND,38015,35087.0,303.0,98466.0,98594.0,98967.0,99280.0,North Dakota,0.353414585012087,0.0030519742143432717
1760,ND,38017,59940.0,333.0,184528.0,184874.0,189293.0,192734.0,North Dakota,0.31099857835151035,0.001727769879730613
1761,ND,38019,822.0,7.0,3706.0,3694.0,3664.0,3597.0,North Dakota,0.2285237698081735,0.0019460661662496525
1762,ND,38021,1496.0,39.0,5002.0,4971.0,4905.0,4923.0,North Dakota,0.3038797481210644,0.007921998781230956
1763,ND,38023,459.0,4.0,2202.0,2212.0,2191.0,2187.0,North Dakota,0.20987654320987653,0.001828989483310471
1764,ND,38025,1041.0,8.0,4096.0,4100.0,4025.0,4015.0,North Dakota,0.2592777085927771,0.00199252801992528
1765,ND,38027,761.0,6.0,2338.0,2320.0,2322.0,2314.0,North Dakota,0.3288677614520311,0.0025929127052722557
1766,ND,38029,728.0,18.0,3306.0,3293.0,3262.0,3250.0,North Dakota,0.224,0.005538461538461538
1767,ND,38031,992.0,23.0,3396.0,3388.0,3362.0,3378.0,North Dakota,0.29366489046773236,0.006808762581409118
1768,ND,38033,477.0,4.0,1730.0,1720.0,1757.0,1744.0,North Dakota,0.2735091743119266,0.0022935779816513763
1769,ND,38035,22468.0,125.0,73169.0,73126.0,72512.0,72413.0,North Dakota,0.31027577921091515,0.0017262093822932346
1770,ND,38037,453.0,11.0,2302.0,2289.0,2311.0,2243.0,North Dakota,0.2019616584930896,0.00490414623272403
1771,ND,38039,583.0,3.0,2306.0,2297.0,2284.0,2252.0,North Dakota,0.2588809946714032,0.0013321492007104796
1772,ND,38041,831.0,8.0,2483.0,2467.0,2422.0,2406.0,North Dakota,0.34538653366583544,0.0033250207813798837
1773,ND,38043,510.0,13.0,2395.0,2387.0,2361.0,2393.0,North Dakota,0.2131216046803176,0.005432511491851233
1774,ND,38045,1015.0,20.0,4091.0,4101.0,4095.0,4098.0,North Dakota,0.24768179599804782,0.004880429477794046
1775,ND,38047,436.0,12.0,1880.0,1890.0,1882.0,1855.0,North Dakota,0.23504043126684637,0.00646900269541779
1776,ND,38049,1318.0,31.0,5332.0,5311.0,5239.0,5189.0,North Dakota,0.25399884370784354,0.005974176141838505
1777,ND,38051,688.0,9.0,2529.0,2511.0,2506.0,2475.0,North Dakota,0.277979797979798,0.0036363636363636364
1778,ND,38053,3272.0,25.0,14709.0,14776.0,13851.0,13908.0,North Dakota,0.2352602818521714,0.0017975266033937302
