state,state_po,county_fips,votes,totalVotes_x,totalStateVotes,totalVotes_y,votePercentage
MONTANA,MT,30007.0,4085,8170,8170,16340,0.5422276621787026
MONTANA,MT,30009.0,7055,14110,14110,28220,0.2657689581856839
MONTANA,MT,30011.0,854,1708,1708,3416,0.775175644028103
MONTANA,MT,30013.0,39767,79534,79534,159068,0.14285714285714285
MONTANA,MT,30015.0,2960,5920,5920,11840,0.22972972972972977
MONTANA,MT,30017.0,5845,11690,11690,23380,0.393327630453379
MONTANA,MT,30019.0,1015,2030,2030,4060,0.548768472906404
MONTANA,MT,30021.0,4800,9600,9600,19200,0.5162500000000001
MONTANA,MT,30023.0,4867,9734,9734,19468,-0.16334497637148138
MONTANA,MT,30025.0,1563,3126,3126,6252,0.6788227767114523
MONTANA,MT,30027.0,6468,12936,12936,25872,0.4579468150896722
MONTANA,MT,30029.0,59697,119394,119394,238788,0.287367874432551
MONTANA,MT,30031.0,70718,141436,141436,282872,-0.08885997907180632
MONTANA,MT,30033.0,801,1602,1602,3204,0.8426966292134832
MONTANA,MT,30035.0,5668,11336,11336,22672,-0.37085391672547635
MONTANA,MT,30037.0,459,918,918,1836,0.7952069716775598
MONTANA,MT,30039.0,2088,4176,4176,8352,0.3295019157088122
MONTANA,MT,30041.0,7168,14336,14336,28672,0.06222098214285715
MONTANA,MT,30043.0,8123,16246,16246,32492,0.3019820263449464
MONTANA,MT,30045.0,1344,2688,2688,5376,0.48511904761904767
MONTANA,MT,30047.0,16489,32978,32978,65956,0.1206258717933168
MONTANA,MT,30049.0,42095,84190,84190,168380,-0.00011877895236961367
MONTANA,MT,30051.0,1080,2160,2160,4320,0.43703703703703706
MONTANA,MT,30053.0,11699,23398,23398,46796,0.4679887169843577
MONTANA,MT,30055.0,1119,2238,2238,4476,0.6657730116175156
MONTANA,MT,30057.0,6056,12112,12112,24224,0.3583223249669749
MONTANA,MT,30059.0,1107,2214,2214,4428,0.5067750677506775
MONTANA,MT,30061.0,2326,4652,4652,9304,0.4161650902837489
MONTANA,MT,30063.0,71411,142822,142822,285644,-0.253280306955511
MONTANA,MT,30065.0,2860,5720,5720,11440,0.637062937062937
MONTANA,MT,30067.0,11515,23030,23030,46060,0.030481980026052957
MONTANA,MT,30069.0,349,698,698,1396,0.7077363896848137
MONTANA,MT,30071.0,2349,4698,4698,9396,0.5836526181353767
MONTANA,MT,30073.0,2982,5964,5964,11928,0.3165660630449363
MONTANA,MT,30075.0,1138,2276,2276,4552,0.6748681898066784
MONTANA,MT,30077.0,3177,6354,6354,12708,0.43405728674850486
MONTANA,MT,30079.0,716,1432,1432,2864,0.5865921787709498
MONTANA,MT,30081.0,28464,56928,56928,113856,0.34302979201798767
MONTANA,MT,30083.0,5748,11496,11496,22992,0.6332637439109254
MONTANA,MT,30085.0,3987,7974,7974,15948,-0.03335841484825686
MONTANA,MT,30087.0,3751,7502,7502,15004,0.2935217275393229
MONTANA,MT,30089.0,7583,15166,15166,30332,0.47013055518923913
MONTANA,MT,30091.0,2009,4018,4018,8036,0.3220507715281234
MONTANA,MT,30093.0,18686,37372,37372,74744,-0.2320453815690891
MONTANA,MT,30095.0,5709,11418,11418,22836,0.5295148011911017
MONTANA,MT,30097.0,2449,4898,4898,9796,0.5051041241322989
MONTANA,MT,30099.0,3684,7368,7368,14736,0.3881650380021715
MONTANA,MT,30101.0,2097,4194,4194,8388,0.47448736289938004
MONTANA,MT,30103.0,460,920,920,1840,0.5478260869565217
MONTANA,MT,30105.0,4198,8396,8396,16792,0.4130538351595998
MONTANA,MT,30107.0,1063,2126,2126,4252,0.4901222953904045
MONTANA,MT,30109.0,590,1180,1180,2360,0.6677966101694914
MONTANA,MT,30111.0,83708,167416,167416,334832,0.19809337219859513
NEBRASKA,NE,31001.0,14181,42543,42543,127629,0.5164656935336013
NEBRASKA,NE,31003.0,3450,10350,10350,31050,0.7628985507246377
NEBRASKA,NE,31005.0,283,849,849,2547,0.872791519434629
NEBRASKA,NE,31007.0,403,1209,1209,3627,0.7369727047146402
NEBRASKA,NE,31009.0,305,915,915,2745,0.7934426229508196
NEBRASKA,NE,31011.0,3074,9222,9222,27666,0.7378009108653221
NEBRASKA,NE,31013.0,5105,15315,15315,45945,0.6013712047012733
NEBRASKA,NE,31015.0,1095,3285,3285,9855,0.8009132420091325
NEBRASKA,NE,31017.0,1639,4917,4917,14751,0.8126906650396583
NEBRASKA,NE,31019.0,23149,69447,69447,208341,0.553112445462007
NEBRASKA,NE,31021.0,3655,10965,10965,32895,0.48262653898768804
NEBRASKA,NE,31023.0,4454,13362,13362,40086,0.6295464750785811
NEBRASKA,NE,31025.0,14968,44904,44904,134712,0.41455104222340994
NEBRASKA,NE,31027.0,4801,14403,14403,43209,0.7290147885857113
NEBRASKA,NE,31029.0,1969,5907,5907,17721,0.8257998984255968
NEBRASKA,NE,31031.0,3085,9255,9255,27765,0.7766612641815235
NEBRASKA,NE,31033.0,4710,14130,14130,42390,0.6687898089171975
NEBRASKA,NE,31035.0,3490,10470,10470,31410,0.6873925501432665
NEBRASKA,NE,31037.0,3656,10968,10968,32904,0.5098468271334792
NEBRASKA,NE,31039.0,4400,13200,13200,39600,0.6590909090909092
NEBRASKA,NE,31041.0,5884,17652,17652,52956,0.767675050985724
NEBRASKA,NE,31043.0,6489,19467,19467,58401,0.22915703498227774
NEBRASKA,NE,31045.0,4031,12093,12093,36279,0.5167452245100471
NEBRASKA,NE,31047.0,9010,27030,27030,81090,0.5368479467258602
NEBRASKA,NE,31049.0,1014,3042,3042,9126,0.7564102564102564
NEBRASKA,NE,31051.0,2971,8913,8913,26739,0.582295523392797
NEBRASKA,NE,31053.0,16636,49908,49908,149724,0.4192113488819428
NEBRASKA,NE,31055.0,274309,822927,822927,2468781,-0.0058219015781472705
NEBRASKA,NE,31057.0,986,2958,2958,8874,0.8316430020283976
NEBRASKA,NE,31059.0,3063,9189,9189,27567,0.6408749591903362
NEBRASKA,NE,31061.0,1703,5109,5109,15327,0.7334116265413976
NEBRASKA,NE,31063.0,1415,4245,4245,12735,0.7816254416961131
NEBRASKA,NE,31065.0,2573,7719,7719,23157,0.7407695297318305
NEBRASKA,NE,31067.0,10746,32238,32238,96714,0.4846454494695701
NEBRASKA,NE,31069.0,1162,3486,3486,10458,0.7280550774526678
NEBRASKA,NE,31071.0,1042,3126,3126,9378,0.8061420345489443
NEBRASKA,NE,31073.0,1108,3324,3324,9972,0.7572202166064982
NEBRASKA,NE,31075.0,384,1152,1152,3456,0.9010416666666666
NEBRASKA,NE,31077.0,1202,3606,3606,10818,0.6830282861896839
NEBRASKA,NE,31079.0,23729,71187,71187,213561,0.45277929959121754
NEBRASKA,NE,31081.0,5390,16170,16170,48510,0.6576994434137291
NEBRASKA,NE,31083.0,1893,5679,5679,17037,0.7527733755942947
NEBRASKA,NE,31085.0,525,1575,1575,4725,0.899047619047619
NEBRASKA,NE,31087.0,1444,4332,4332,12996,0.7680055401662049
NEBRASKA,NE,31089.0,5402,16206,16206,48618,0.7780451684561274
NEBRASKA,NE,31091.0,430,1290,1290,3870,0.7674418604651163
NEBRASKA,NE,31093.0,3418,10254,10254,30762,0.6623756582796958
NEBRASKA,NE,31095.0,3669,11007,11007,33021,0.5748160261651676
NEBRASKA,NE,31097.0,2145,6435,6435,19305,0.5491841491841492
NEBRASKA,NE,31099.0,3544,10632,10632,31896,0.6901805869074492
NEBRASKA,NE,31101.0,4295,12885,12885,38655,0.6889406286379511
NEBRASKA,NE,31103.0,510,1530,1530,4590,0.8431372549019608
NEBRASKA,NE,31105.0,1846,5538,5538,16614,0.7340195016251354
NEBRASKA,NE,31107.0,4507,13521,13521,40563,0.6574217883292656
NEBRASKA,NE,31109.0,155889,467667,467667,1403001,-0.004785456318277759
NEBRASKA,NE,31111.0,16891,50673,50673,152019,0.6051743532058492
NEBRASKA,NE,31113.0,438,1314,1314,3942,0.8333333333333333
NEBRASKA,NE,31115.0,440,1320,1320,3960,0.7681818181818182
NEBRASKA,NE,31117.0,299,897,897,2691,0.842809364548495
NEBRASKA,NE,31119.0,15600,46800,46800,140400,0.5789102564102564
NEBRASKA,NE,31121.0,4161,12483,12483,37449,0.68084595049267
NEBRASKA,NE,31123.0,2503,7509,7509,22527,0.7071514182980423
NEBRASKA,NE,31125.0,1739,5217,5217,15651,0.6411730879815987
NEBRASKA,NE,31127.0,3300,9900,9900,29700,0.5706060606060606
NEBRASKA,NE,31129.0,2250,6750,6750,20250,0.7235555555555556
NEBRASKA,NE,31131.0,8226,24678,24678,74034,0.42025285679552643
NEBRASKA,NE,31133.0,1372,4116,4116,12348,0.6239067055393587
NEBRASKA,NE,31135.0,1524,4572,4572,13716,0.7900262467191601
NEBRASKA,NE,31137.0,4961,14883,14883,44649,0.7458173755291272
NEBRASKA,NE,31139.0,3881,11643,11643,34929,0.7822726101520227
NEBRASKA,NE,31141.0,15424,46272,46272,138816,0.6129408713692946
NEBRASKA,NE,31143.0,2850,8550,8550,25650,0.6322807017543859
NEBRASKA,NE,31145.0,5381,16143,16143,48429,0.7260732205909681
NEBRASKA,NE,31147.0,3928,11784,11784,35352,0.5641547861507128
NEBRASKA,NE,31149.0,818,2454,2454,7362,0.8484107579462102
NEBRASKA,NE,31151.0,5583,16749,16749,50247,0.3933369156367544
NEBRASKA,NE,31153.0,95070,285210,285210,855630,0.23023035657936258
NEBRASKA,NE,31155.0,12584,37752,37752,113256,0.501589319771138
NEBRASKA,NE,31157.0,15218,45654,45654,136962,0.47522670521750554
NEBRASKA,NE,31159.0,9094,27282,27282,81846,0.4848251594457884
NEBRASKA,NE,31161.0,2607,7821,7821,23463,0.7437667817414653
NEBRASKA,NE,31163.0,1651,4953,4953,14859,0.6474863718958207
NEBRASKA,NE,31165.0,718,2154,2154,6462,0.8050139275766017
NEBRASKA,NE,31167.0,3098,9294,9294,27882,0.6568754034861202
NEBRASKA,NE,31169.0,2899,8697,8697,26091,0.6812694032424974
NEBRASKA,NE,31171.0,413,1239,1239,3717,0.7723970944309927
NEBRASKA,NE,31173.0,2252,6756,6756,20268,0.1336589698046181
NEBRASKA,NE,31175.0,2301,6903,6903,20709,0.7196870925684485
NEBRASKA,NE,31177.0,12245,36735,36735,110205,0.47692935892200905
NEBRASKA,NE,31179.0,4071,12213,12213,36639,0.5745517071972488
NEBRASKA,NE,31181.0,1828,5484,5484,16452,0.7040481400437637
NEBRASKA,NE,31183.0,487,1461,1461,4383,0.7987679671457906
NEBRASKA,NE,31185.0,6957,20871,20871,62613,0.641080925686359
NEVADA,NV,32001.0,12645,37935,37935,113805,0.5221826809015421
NEVADA,NV,32003.0,933157,3732628,3732628,14930512,-0.11681849892354662
NEVADA,NV,32005.0,33437,100311,100311,300933,0.35813619642910544
NEVADA,NV,32007.0,21550,64650,64650,193950,0.560417633410673
NEVADA,NV,32009.0,463,1852,1852,7408,0.6846652267818575
NEVADA,NV,32011.0,984,2952,2952,8856,0.7682926829268293
NEVADA,NV,32013.0,7632,22896,22896,68688,0.5694444444444444
NEVADA,NV,32015.0,2695,8085,8085,24255,0.6007421150278293
NEVADA,NV,32017.0,2378,9512,9512,38048,0.6766190075693861
NEVADA,NV,32019.0,29623,93968,118492,375872,0.4357087398305371
NEVADA,NV,32021.0,2243,8972,8972,35888,0.23762817654926438
NEVADA,NV,32023.0,24835,99340,99340,397360,0.38131669015502323
NEVADA,NV,32027.0,2272,6816,6816,20448,0.5044014084507042
NEVADA,NV,32029.0,2815,8445,8445,25335,0.3939609236234458
NEVADA,NV,32031.0,244548,733644,733644,2200932,0.021210559890082914
NEVADA,NV,32033.0,4260,17040,17040,68160,0.5610328638497653
NEVADA,NV,32510.0,29222,87666,87666,262998,0.17668195195400727
NEW HAMPSHIRE,NH,33001.0,37594,112782,112782,338346,0.1132893546842581
NEW HAMPSHIRE,NH,33003.0,32592,97776,97776,293328,0.0053080510554737725
NEW HAMPSHIRE,NH,33005.0,43087,129261,129261,387783,-0.2003620581613944
NEW HAMPSHIRE,NH,33007.0,16122,48366,48366,145098,-0.015692842079146507
NEW HAMPSHIRE,NH,33009.0,52820,158460,158460,475380,-0.24884513441878076
NEW HAMPSHIRE,NH,33011.0,226264,678792,678792,2036376,-0.07578315595941032
NEW HAMPSHIRE,NH,33013.0,88110,264330,264330,792990,-0.12349336057201227
NEW HAMPSHIRE,NH,33015.0,194233,582699,582699,1748097,-0.007146056540340728
NEW HAMPSHIRE,NH,33017.0,72086,216258,216258,648774,-0.15566129345503987
NEW HAMPSHIRE,NH,33019.0,23898,71694,71694,215082,-0.06757887689346392
NEW JERSEY,NJ,34001.0,137070,548280,548280,2193120,-0.030728824688115552
NEW JERSEY,NJ,34003.0,480847,1442541,1923388,5770164,-0.19690254904366677
NEW JERSEY,NJ,34005.0,256699,758347,1026796,3033388,-0.2498295669246861
NEW JERSEY,NJ,34007.0,261846,535862,1047384,2143448,-0.3230181098813807
NEW JERSEY,NJ,34009.0,57084,228336,228336,913344,0.22296965874851093
NEW JERSEY,NJ,34011.0,61512,246048,246048,984192,-0.04100013005592401
NEW JERSEY,NJ,34013.0,331010,1030340,1324040,4121360,-0.5577716685296517
NEW JERSEY,NJ,34015.0,169816,446720,679264,1786880,-0.0236137937532388
NEW JERSEY,NJ,34017.0,236945,769325,947780,3077300,-0.49424972039924875
NEW JERSEY,NJ,34019.0,83258,166516,166516,333032,0.11564053904729876
NEW JERSEY,NJ,34021.0,171939,572348,687756,2289392,-0.319834359860183
NEW JERSEY,NJ,34023.0,363581,885049,1090743,2655147,-0.25434497402229495
NEW JERSEY,NJ,34025.0,371621,1245056,1486484,4980224,0.08716138216085739
NEW JERSEY,NJ,34027.0,292031,584062,584062,1168124,-0.01328968499919525
NEW JERSEY,NJ,34029.0,332604,1141109,1330416,4564436,0.25582073576986447
NEW JERSEY,NJ,34031.0,218324,580648,654972,1741944,-0.249271724592807
NEW JERSEY,NJ,34033.0,33638,134552,134552,538208,0.11897259052262316
NEW JERSEY,NJ,34035.0,182894,410063,548682,1230189,-0.13267794460179116
NEW JERSEY,NJ,34037.0,86270,229407,258810,688221,0.1717746609481859
NEW JERSEY,NJ,34039.0,244548,690845,978192,2763380,-0.3206650637093741
NEW JERSEY,NJ,34041.0,59486,157878,178458,473634,0.16094543253874866
NEW MEXICO,NM,35001.0,311007,623021,933021,1869063,-0.17985768809062175
NEW MEXICO,NM,35003.0,2241,6723,6723,20169,0.4515841142347166
NEW MEXICO,NM,35005.0,21966,65898,65898,197694,0.3606027497040882
NEW MEXICO,NM,35006.0,8656,25968,25968,77904,-0.12141866913123839
NEW MEXICO,NM,35007.0,5921,11842,11842,23684,0.05792940381692285
NEW MEXICO,NM,35009.0,14721,29442,29442,58884,0.4156646966918008
NEW MEXICO,NM,35011.0,880,2640,2640,7920,0.3931818181818182
NEW MEXICO,NM,35013.0,80941,242823,242823,728469,-0.2189619599461336
NEW MEXICO,NM,35015.0,22605,67815,67815,203445,0.4708692767086927
NEW MEXICO,NM,35017.0,14140,42420,42420,127260,-0.11421499292786425
NEW MEXICO,NM,35019.0,2119,6357,6357,19071,-0.2737140160453044
NEW MEXICO,NM,35021.0,481,962,962,1924,0.22245322245322247
NEW MEXICO,NM,35023.0,1893,5679,5679,17037,0.07237189646064446
NEW MEXICO,NM,35025.0,20280,60840,60840,182520,0.553007889546351
NEW MEXICO,NM,35027.0,10109,30327,30327,90981,0.3447423088337125
NEW MEXICO,NM,35028.0,12090,24180,24180,48360,-0.16823821339950373
NEW MEXICO,NM,35029.0,7882,23646,23646,70938,0.02423242831768585
NEW MEXICO,NM,35031.0,25374,53243,76122,159729,-0.3568613541420351
NEW MEXICO,NM,35033.0,2591,5182,5182,10364,-0.441142416055577
NEW MEXICO,NM,35035.0,22918,68754,68754,206262,0.2165546731826512
NEW MEXICO,NM,35037.0,3748,7496,7496,14992,0.3628601921024546
NEW MEXICO,NM,35039.0,16010,32020,32020,64040,-0.4212367270455965
NEW MEXICO,NM,35041.0,6440,15788,19320,47364,0.43711180124223603
NEW MEXICO,NM,35043.0,75030,150060,150060,300120,-0.05491136878581898
NEW MEXICO,NM,35045.0,50937,101874,101874,203748,0.303845927321986
NEW MEXICO,NM,35047.0,11339,22678,22678,45356,-0.4913131669459388
NEW MEXICO,NM,35049.0,80456,160912,160912,321824,-0.5395495674654469
NEW MEXICO,NM,35051.0,5797,17391,17391,52173,0.18009315163015355
NEW MEXICO,NM,35053.0,6996,20988,20988,62964,-0.13250428816466558
NEW MEXICO,NM,35055.0,16782,33564,33564,67128,-0.5992134429746157
NEW MEXICO,NM,35057.0,7177,14354,14354,28708,0.3526543123867911
NEW MEXICO,NM,35059.0,1742,3484,3484,6968,0.5430539609644087
NEW MEXICO,NM,35061.0,31576,91481,94728,274443,0.04332404357740055
NEW YORK,NY,36001.0,150368,451104,451104,1353312,-0.296825122366461
NEW YORK,NY,36003.0,20287,81148,81148,324592,0.39468625227978515
NEW YORK,NY,36005.0,411791,1144768,1235373,3434304,-0.7312860164500924
NEW YORK,NY,36007.0,90774,363096,363096,1452384,-0.12195121951219512
NEW YORK,NY,36009.0,33759,135036,135036,540144,0.2833318522468083
NEW YORK,NY,36011.0,35879,107637,107637,322911,0.18292037124780514
NEW YORK,NY,36013.0,57922,231688,231688,926752,0.19968233141120817
NEW YORK,NY,36015.0,38715,154860,154860,619440,0.19072710835593443
NEW YORK,NY,36017.0,21895,87580,87580,350320,0.12925325416761813
NEW YORK,NY,36019.0,35272,105816,105816,317448,0.010064640508051725
NEW YORK,NY,36021.0,34783,139132,139132,556528,-0.15889946238104824
NEW YORK,NY,36023.0,21247,84988,84988,339952,-0.051395491128159276
NEW YORK,NY,36025.0,21853,87412,87412,349648,0.11577357799844412
NEW YORK,NY,36027.0,141751,567004,567004,2268016,-0.1257698358389006
NEW YORK,NY,36029.0,456678,1538560,1826712,6154240,-0.19067264024104513
NEW YORK,NY,36031.0,19122,57366,57366,172098,0.02165045497332918
NEW YORK,NY,36033.0,19221,57663,57663,172989,0.06227563602309977
NEW YORK,NY,36035.0,23280,69840,69840,209520,0.30996563573883157
NEW YORK,NY,36037.0,28146,112584,112584,450336,0.29577915156683005
NEW YORK,NY,36039.0,24065,96260,96260,385040,0.11007687512985664
NEW YORK,NY,36041.0,3426,10278,10278,30834,0.31669585522475197
NEW YORK,NY,36043.0,28787,110541,115148,442164,0.1849098551429465
NEW YORK,NY,36045.0,43479,130437,130437,391311,0.24788978587364013
NEW YORK,NY,36047.0,885423,3203062,3541692,12812248,-0.5035864214053621
NEW YORK,NY,36049.0,12817,38451,38451,115353,0.4205352266521027
NEW YORK,NY,36051.0,30296,121184,121184,484736,0.1654013731185635
NEW YORK,NY,36053.0,33408,133632,133632,534528,0.04409123563218392
NEW YORK,NY,36055.0,363250,1453000,1453000,5812000,-0.19404817618719894
NEW YORK,NY,36057.0,20612,67913,82448,271652,0.10857752765379391
NEW YORK,NY,36059.0,676708,2265023,2706832,9060092,-0.13640743127020816
NEW YORK,NY,36061.0,673013,2490129,2692052,9960516,-0.6576960623346058
NEW YORK,NY,36063.0,98981,364485,395924,1457940,0.04274557743405305
NEW YORK,NY,36065.0,100994,403976,403976,1615904,0.025615383092064847
NEW YORK,NY,36067.0,233202,699606,699606,2098818,-0.05952350322896027
NEW YORK,NY,36069.0,57076,228304,228304,913216,0.028908823323288257
NEW YORK,NY,36071.0,161543,646172,646172,2584688,-0.12106993184477194
NEW YORK,NY,36073.0,17166,68664,68664,274656,0.3229057439123849
NEW YORK,NY,36075.0,53291,181321,213164,725284,0.22232647163686176
NEW YORK,NY,36077.0,25418,101672,101672,406688,-0.07876308128098203
NEW YORK,NY,36079.0,52230,208920,208920,835680,0.01916523071031978
NEW YORK,NY,36081.0,723570,2138884,2894280,8555536,-0.5635626131542214
NEW YORK,NY,36083.0,77119,267038,308476,1068152,-0.08162709578703042
NEW YORK,NY,36085.0,212790,638370,638370,1915110,0.0705202312138728
NEW YORK,NY,36087.0,139504,418512,418512,1255536,-0.09968172955614174
NEW YORK,NY,36089.0,44513,133539,133539,400617,0.14240783591310402
NEW YORK,NY,36091.0,130906,392718,392718,1178154,-0.027294394450980086
NEW YORK,NY,36093.0,72985,218955,218955,656865,-0.16893882304583135
NEW YORK,NY,36095.0,15097,60388,60388,241552,0.15393786845068552
NEW YORK,NY,36097.0,9591,38364,38364,153456,0.21415910749661143
NEW YORK,NY,36099.0,14945,59780,59780,239120,0.11575777852124453
NEW YORK,NY,36101.0,45328,181312,181312,725248,0.32064066360748317
NEW YORK,NY,36103.0,738008,2577023,2952032,10308092,-0.0014783037582248304
NEW YORK,NY,36105.0,32201,128804,128804,515216,-0.0039750318313095945
NEW YORK,NY,36107.0,30237,120948,120948,483792,0.18007738862982442
NEW YORK,NY,36109.0,44753,179012,179012,716048,-0.37718141800549687
NEW YORK,NY,36111.0,94730,378920,378920,1515680,-0.17818009078433444
NEW YORK,NY,36113.0,35919,107757,107757,323271,0.054901305715638005
NEW YORK,NY,36115.0,27902,83706,83706,251118,0.188158554942298
NEW YORK,NY,36117.0,43025,129075,129075,387225,0.2251946542707728
NEW YORK,NY,36119.0,402050,1077040,1608200,4308160,-0.4930531028479045
NEW YORK,NY,36121.0,19037,76148,76148,304592,0.41062142144245417
NEW YORK,NY,36123.0,10431,41724,41724,166896,0.19700891573195284
NORTH CAROLINA,NC,37001.0,84951,169902,169902,339804,0.09557274193358523
NORTH CAROLINA,NC,37003.0,19996,59988,59988,179964,0.5786657331466293
NORTH CAROLINA,NC,37005.0,6041,18123,18123,54369,0.5245820228439
NORTH CAROLINA,NC,37007.0,11067,22134,22134,44268,-0.05087196168790098
NORTH CAROLINA,NC,37009.0,15701,47103,47103,141309,0.4575504744920706
NORTH CAROLINA,NC,37011.0,9206,36824,36824,147296,0.5489897892678688
NORTH CAROLINA,NC,37013.0,25843,51686,51686,103372,0.2963665209147545
NORTH CAROLINA,NC,37015.0,9654,19308,19308,38616,-0.21628340584213795
NORTH CAROLINA,NC,37017.0,16735,33470,33470,66940,0.1439498057962354
NORTH CAROLINA,NC,37019.0,88305,264915,264915,794745,0.2907762867334806
NORTH CAROLINA,NC,37021.0,159225,636900,636900,2547600,-0.20417019940336006
NORTH CAROLINA,NC,37023.0,43888,131664,131664,394992,0.39477761574917974
NORTH CAROLINA,NC,37025.0,115379,230758,230758,461516,0.11843576387384186
NORTH CAROLINA,NC,37027.0,42067,126201,126201,378603,0.5164618346922766
NORTH CAROLINA,NC,37029.0,5736,11472,11472,22944,0.48849372384937234
NORTH CAROLINA,NC,37031.0,40163,80326,80326,160652,0.46378507581604955
NORTH CAROLINA,NC,37033.0,11819,23638,23638,47276,0.18301040697182502
NORTH CAROLINA,NC,37035.0,82683,175478,248049,526434,0.3995379945091494
NORTH CAROLINA,NC,37037.0,47795,95590,95590,191180,-0.11220838999895388
NORTH CAROLINA,NC,37039.0,16260,65040,65040,260160,0.5509225092250922
NORTH CAROLINA,NC,37041.0,7646,15292,15292,30584,0.178132356787863
NORTH CAROLINA,NC,37043.0,6774,27096,27096,108384,0.4816947150870977
NORTH CAROLINA,NC,37045.0,50202,150606,150606,451818,0.31120274092665634
NORTH CAROLINA,NC,37047.0,25908,51816,51816,103632,0.2704955998147291
NORTH CAROLINA,NC,37049.0,51795,103590,103590,207180,0.23641278115648223
NORTH CAROLINA,NC,37051.0,145081,290162,290162,580324,-0.18026481758465956
NORTH CAROLINA,NC,37053.0,15751,31502,31502,63004,0.49425433305821853
NORTH CAROLINA,NC,37055.0,23281,46562,46562,93124,0.19573901464713717
NORTH CAROLINA,NC,37057.0,87909,175818,175818,351636,0.4943407387184475
NORTH CAROLINA,NC,37059.0,25148,50296,50296,100592,0.5087482105932877
NORTH CAROLINA,NC,37061.0,22086,44172,44172,88344,0.2346282713030879
NORTH CAROLINA,NC,37063.0,177497,354994,354994,709988,-0.6214358552538917
NORTH CAROLINA,NC,37065.0,25262,50524,50524,101048,-0.27765022563534164
NORTH CAROLINA,NC,37067.0,195612,391224,391224,782448,-0.12323374844079099
NORTH CAROLINA,NC,37069.0,36772,73544,73544,147088,0.09012291961274888
NORTH CAROLINA,NC,37071.0,110000,330000,330000,990000,0.27498181818181816
NORTH CAROLINA,NC,37073.0,5861,11722,11722,23444,0.11789796962975596
NORTH CAROLINA,NC,37075.0,4568,18272,18272,73088,0.5628283712784588
NORTH CAROLINA,NC,37077.0,31131,62262,62262,124524,0.019369760046256124
NORTH CAROLINA,NC,37079.0,8685,17370,17370,34740,0.11456534254461714
NORTH CAROLINA,NC,37081.0,276250,552500,552500,1105000,-0.23923981900452485
NORTH CAROLINA,NC,37083.0,25384,50768,50768,101536,-0.21698707847462972
NORTH CAROLINA,NC,37085.0,57062,136062,171186,408186,0.22826048859135672
NORTH CAROLINA,NC,37087.0,36201,144804,144804,579216,0.24974448219662443
NORTH CAROLINA,NC,37089.0,67840,271360,271360,1085440,0.20672169811320756
NORTH CAROLINA,NC,37091.0,10338,20676,20676,41352,-0.3536467401818533
NORTH CAROLINA,NC,37093.0,21153,42306,42306,84612,-0.12778329314990783
NORTH CAROLINA,NC,37095.0,2430,4860,4860,9720,0.157201646090535
NORTH CAROLINA,NC,37097.0,99905,199810,199810,399620,0.34860117111255695
NORTH CAROLINA,NC,37099.0,21192,84768,84768,339072,0.08583427708569275
NORTH CAROLINA,NC,37101.0,108379,325137,325137,975411,0.27258970833833124
NORTH CAROLINA,NC,37103.0,5439,10878,10878,21756,0.21603235888950173
NORTH CAROLINA,NC,37105.0,28326,56652,56652,113304,0.13789451387417917
NORTH CAROLINA,NC,37107.0,27931,55862,55862,111724,0.0728581146396477
NORTH CAROLINA,NC,37109.0,49354,98708,98708,197416,0.4917129310694168
NORTH CAROLINA,NC,37111.0,22700,90800,90800,363200,0.467885462555066
NORTH CAROLINA,NC,37113.0,20517,82068,82068,328272,0.3848028464200419
NORTH CAROLINA,NC,37115.0,12921,51684,51684,206736,0.2116709233031499
NORTH CAROLINA,NC,37117.0,12415,24830,24830,49660,0.03536045106725738
NORTH CAROLINA,NC,37119.0,465548,589639,931096,1179278,-0.7454655588682584
NORTH CAROLINA,NC,37121.0,8930,35720,35720,142880,0.560582306830907
NORTH CAROLINA,NC,37123.0,12627,25254,25254,50508,0.31100023758612494
NORTH CAROLINA,NC,37125.0,56825,113650,113650,227300,0.30379234491860974
NORTH CAROLINA,NC,37127.0,51679,103358,103358,206716,0.012596992975870247
NORTH CAROLINA,NC,37129.0,128931,386793,386793,1160379,0.03194732065988781
NORTH CAROLINA,NC,37131.0,9996,19992,19992,39984,-0.21748699479791922
NORTH CAROLINA,NC,37133.0,69700,139400,139400,278800,0.3365566714490675
NORTH CAROLINA,NC,37135.0,83951,167902,167902,335804,-0.517099260282784
NORTH CAROLINA,NC,37137.0,7553,15106,15106,30212,0.31709254600820863
NORTH CAROLINA,NC,37139.0,19449,38898,38898,77796,0.008278060568666756
NORTH CAROLINA,NC,37141.0,33468,66936,66936,133872,0.3272379586470659
NORTH CAROLINA,NC,37143.0,7397,14794,14794,29588,0.34351764228741377
NORTH CAROLINA,NC,37145.0,20948,41896,41896,83792,0.2078480045827764
NORTH CAROLINA,NC,37147.0,86402,172804,172804,345608,-0.0594893636721372
NORTH CAROLINA,NC,37149.0,12166,48664,48664,194656,0.25858951175406875
NORTH CAROLINA,NC,37151.0,70377,140754,140754,281508,0.5717635022805747
NORTH CAROLINA,NC,37153.0,20361,40722,40722,81444,0.11851087864053828
NORTH CAROLINA,NC,37155.0,45771,91542,91542,183084,0.16471128006816538
NORTH CAROLINA,NC,37157.0,46663,93326,93326,186652,0.3097743394123824
NORTH CAROLINA,NC,37159.0,72126,144252,144252,288504,0.3629759032803705
