,state,state_po,district,party_simplified,votes,county_fips,jurisdiction_fips,year,special,writein,state_fips,state_cen,state_ic,readme_check,magnitude,totalVotes,votePercentage
382,LOUISIANA,LA,1,REPUBLICAN,270330,12675010.0,12675010.0,1159480,0,0,12628,41328,25830,0,574,374369,0.722095045262829
383,LOUISIANA,LA,2,DEMOCRAT,235320,29872702.0,29872702.0,2735080,0,0,29788,97488,60930,0,1354,316982,0.7423765387309058
384,LOUISIANA,LA,2,OTHER,18522,29872702.0,29872702.0,2735080,0,0,29788,97488,60930,0,1354,316982,0.05843234000668808
385,LOUISIANA,LA,2,REPUBLICAN,63140,29872702.0,29872702.0,2735080,0,0,29788,97488,60930,0,1354,316982,0.19919112126240607
386,LOUISIANA,LA,3,DEMOCRAT,100275,25847520.0,25847520.0,2367440,0,0,25784,84384,52740,0,1172,340120,0.2948224156180172
387,LOUISIANA,LA,3,LIBERTARIAN,9365,12923760.0,12923760.0,1183720,0,0,12892,42192,26370,0,586,340120,0.027534399623662238
388,LOUISIANA,LA,3,REPUBLICAN,230480,12923760.0,12923760.0,1183720,0,0,12892,42192,26370,0,586,340120,0.6776431847583206
389,LOUISIANA,LA,4,DEMOCRAT,101970,34355118.0,34355118.0,3147160,0,0,34276,112176,70110,0,1558,306578,0.33260703638225836
390,LOUISIANA,LA,4,REPUBLICAN,204608,34355118.0,34355118.0,3147160,0,0,34276,112176,70110,0,1558,306578,0.6673929636177417
391,LOUISIANA,LA,5,DEMOCRAT,99566,77072148.0,77072148.0,7053840,0,0,76824,251424,157140,0,3492,309556,0.32164131853364175
392,LOUISIANA,LA,5,REPUBLICAN,209990,96340185.0,96340185.0,8817300,0,0,96030,314280,196425,0,4365,309556,0.6783586814663582
393,LOUISIANA,LA,6,DEMOCRAT,95541,13339947.0,13339947.0,1222100,0,0,13310,43560,27225,0,605,373996,0.25545995144333095
394,LOUISIANA,LA,6,LIBERTARIAN,9732,13339947.0,13339947.0,1222100,0,0,13310,43560,27225,0,605,373996,0.02602166868094846
395,LOUISIANA,LA,6,OTHER,3017,13339947.0,13339947.0,1222100,0,0,13310,43560,27225,0,605,373996,0.008066931197125102
396,LOUISIANA,LA,6,REPUBLICAN,265706,13339947.0,13339947.0,1222100,0,0,13310,43560,27225,0,605,373996,0.7104514486785954
397,MAINE,ME,1,DEMOCRAT,271004,2715931.0,269298285672.0,238360,0,0,2714,1298,236,0,118,436012,0.6215517004119153
398,MAINE,ME,1,REPUBLICAN,165008,2715931.0,269298285672.0,238360,0,0,2714,1298,236,0,118,436012,0.37844829958808474
399,MAINE,ME,2,DEMOCRAT,197974,9206261.0,865402511540.0,808000,0,0,9200,4400,800,24,400,373202,0.5304741132148274
400,MAINE,ME,2,REPUBLICAN,175228,9206261.0,865402511540.0,808000,0,0,9200,4400,800,24,400,373202,0.46952588678517265
401,MARYLAND,MD,1,DEMOCRAT,143877,35682105.0,35682105.0,2999700,0,0,35640,77220,77220,0,1485,394778,0.36445039997162965
402,MARYLAND,MD,1,REPUBLICAN,250901,35682105.0,35682105.0,2999700,0,0,35640,77220,77220,0,1485,394778,0.6355496000283704
403,MARYLAND,MD,2,DEMOCRAT,224836,26975850.0,26975850.0,2262400,0,0,26880,58240,58240,0,1120,331191,0.6788711045891948
404,MARYLAND,MD,2,REPUBLICAN,106355,26975850.0,26975850.0,2262400,0,0,26880,58240,58240,0,1120,331191,0.32112889541080525
405,MARYLAND,MD,3,DEMOCRAT,260358,30327110.0,30327110.0,2535100,0,0,30120,65260,65260,0,1255,372475,0.6989945633935163
406,MARYLAND,MD,3,REPUBLICAN,112117,30327110.0,30327110.0,2535100,0,0,30120,65260,65260,0,1255,372475,0.30100543660648366
407,MARYLAND,MD,4,DEMOCRAT,282119,31592445.0,31592445.0,2656300,0,0,31560,68380,68380,0,1315,353790,0.7974193730744227
408,MARYLAND,MD,4,REPUBLICAN,71671,31592445.0,31592445.0,2656300,0,0,31560,68380,68380,0,1315,353790,0.20258062692557732
409,MARYLAND,MD,5,DEMOCRAT,274210,28230295.0,28230295.0,2373500,0,0,28200,61100,61100,0,1175,397735,0.6894288910958302
410,MARYLAND,MD,5,REPUBLICAN,123525,28230295.0,28230295.0,2373500,0,0,28200,61100,61100,0,1175,397735,0.31057110890416983
411,MARYLAND,MD,6,DEMOCRAT,215540,29192535.0,29192535.0,2454300,0,0,29160,63180,63180,0,1215,366078,0.5887816257737422
412,MARYLAND,MD,6,OTHER,6939,58385070.0,58385070.0,4908600,0,1215,58320,126360,126360,0,2430,366078,0.0189549768082212
413,MARYLAND,MD,6,REPUBLICAN,143599,29192535.0,29192535.0,2454300,0,0,29160,63180,63180,0,1215,366078,0.3922633974180366
414,MARYLAND,MD,7,DEMOCRAT,237105,76579890.0,76579890.0,6363000,3150,1575,75600,163800,163800,0,3150,329946,0.7186175919695951
415,MARYLAND,MD,7,REPUBLICAN,92841,76579890.0,76579890.0,6363000,3150,1575,75600,163800,163800,0,3150,329946,0.281382408030405
416,MARYLAND,MD,8,DEMOCRAT,274743,49735630.0,49735630.0,4181400,0,1035,49680,107640,107640,0,2070,401900,0.6836103508335407
417,MARYLAND,MD,8,REPUBLICAN,127157,24867815.0,24867815.0,2090700,0,0,24840,53820,53820,0,1035,401900,0.31638964916645934
418,MASSACHUSETTS,MA,1,DEMOCRAT,276650,13856594.0,1385684988952.0,1119080,0,277,13850,7756,1662,0,554,276650,1.0
419,MASSACHUSETTS,MA,2,DEMOCRAT,249854,5880463.0,588058129114.0,474700,0,0,5875,3290,705,0,235,382074,0.6539413830828583
420,MASSACHUSETTS,MA,2,REPUBLICAN,132220,5880463.0,588058129114.0,474700,0,0,5875,3290,705,0,235,382074,0.3460586169171417
421,MASSACHUSETTS,MA,3,DEMOCRAT,286896,5628723.0,562879624490.0,454500,0,0,5625,3150,675,0,225,286896,1.0
422,MASSACHUSETTS,MA,4,DEMOCRAT,251102,5503016.0,550310351961.0,444400,0,0,5500,3080,660,0,220,411576,0.6100987423950862
423,MASSACHUSETTS,MA,4,REPUBLICAN,160474,5503016.0,550310351961.0,444400,0,0,5500,3080,660,0,220,411576,0.3899012576049138
424,MASSACHUSETTS,MA,5,DEMOCRAT,294427,6079377.0,607948486045.0,490860,0,0,6075,3402,729,0,243,395778,0.743919571072672
425,MASSACHUSETTS,MA,5,REPUBLICAN,101351,6079377.0,607948486045.0,490860,0,0,6075,3402,729,0,243,395778,0.25608042892732796
426,MASSACHUSETTS,MA,6,DEMOCRAT,286377,5752510.0,575260119465.0,464600,0,0,5750,3220,690,0,230,437072,0.6552169894205073
427,MASSACHUSETTS,MA,6,REPUBLICAN,150695,5752510.0,575260119465.0,464600,0,0,5750,3220,690,0,230,437072,0.3447830105794926
428,MASSACHUSETTS,MA,7,DEMOCRAT,267362,6756290.0,675633094925.0,545400,0,0,6750,3780,810,0,270,306744,0.8716128106825235
429,MASSACHUSETTS,MA,7,OTHER,38675,6756290.0,675633094925.0,545400,0,0,6750,3780,810,0,270,306744,0.12608233575880864
430,MASSACHUSETTS,MA,7,REPUBLICAN,707,20268870.0,2026899284775.0,1636200,0,810,20250,11340,2430,0,810,306744,0.002304853558667814
431,MASSACHUSETTS,MA,8,DEMOCRAT,310940,6280635.0,628071356631.0,507020,0,0,6275,3514,753,0,251,383000,0.8118537859007833
432,MASSACHUSETTS,MA,8,OTHER,72060,6280635.0,628071356631.0,507020,0,0,6275,3514,753,0,251,383000,0.1881462140992167
433,MASSACHUSETTS,MA,9,DEMOCRAT,260262,5552210.0,555229158415.0,448440,0,0,5550,3108,666,0,222,424240,0.6134782198755422
434,MASSACHUSETTS,MA,9,OTHER,9717,5552210.0,555229158415.0,448440,0,0,5550,3108,666,0,222,424240,0.02290448802564586
435,MASSACHUSETTS,MA,9,REPUBLICAN,154261,5552210.0,555229158415.0,448440,0,0,5550,3108,666,0,222,424240,0.363617292098812
436,MICHIGAN,MI,1,DEMOCRAT,153328,12850877.0,1282499929369.0,995860,0,0,12818,16762,11339,14,493,416219,0.36838299068519215
437,MICHIGAN,MI,1,LIBERTARIAN,6310,12850877.0,1282499929369.0,995860,0,0,12818,16762,11339,1,493,416219,0.015160288213656753
438,MICHIGAN,MI,1,REPUBLICAN,256581,12850877.0,1282499929369.0,995860,0,0,12818,16762,11339,1,493,416219,0.6164567211011511
439,MICHIGAN,MI,2,DEMOCRAT,154122,8357160.0,835732089240.0,646400,0,0,8320,10880,7360,0,320,403247,0.3822024714381012
440,MICHIGAN,MI,2,LIBERTARIAN,5292,8357160.0,835732089240.0,646400,0,0,8320,10880,7360,0,320,403247,0.01312347023040469
441,MICHIGAN,MI,2,OTHER,5122,16714320.0,1671464178480.0,1292800,0,0,16640,21760,14720,0,640,403247,0.012701892388536059
442,MICHIGAN,MI,2,REPUBLICAN,238711,8357160.0,835732089240.0,646400,0,0,8320,10880,7360,0,320,403247,0.591972165942958
443,MICHIGAN,MI,3,DEMOCRAT,189769,8001689.0,797576337785.0,620140,0,0,7982,10438,7061,59,307,403418,0.47040290715833205
444,MICHIGAN,MI,3,REPUBLICAN,213649,8001689.0,797576337785.0,620140,0,0,7982,10438,7061,59,307,403418,0.5295970928416679
445,MICHIGAN,MI,4,DEMOCRAT,120075,9893655.0,978961903872.0,765580,0,0,9854,12886,8717,107,379,372173,0.32263221673791487
446,MICHIGAN,MI,4,LIBERTARIAN,5365,9893655.0,978961903872.0,765580,0,0,9854,12886,8717,86,379,372173,0.014415339103051537
447,MICHIGAN,MI,4,OTHER,4441,9893655.0,978961903872.0,765580,0,0,9854,12886,8717,86,379,372173,0.011932622731901562
448,MICHIGAN,MI,4,REPUBLICAN,242292,9893655.0,978961903872.0,765580,0,0,9854,12886,8717,107,379,372173,0.651019821427132
449,MICHIGAN,MI,5,DEMOCRAT,196599,9094583.0,906869916057.0,704980,0,0,9074,11866,8027,47,349,361032,0.5445472977464602
450,MICHIGAN,MI,5,LIBERTARIAN,5481,9094583.0,906869916057.0,704980,0,0,9074,11866,8027,47,349,361032,0.01518147975802699
451,MICHIGAN,MI,5,OTHER,8180,9094583.0,906869916057.0,704980,0,0,9074,11866,8027,47,349,361032,0.022657271377606418
452,MICHIGAN,MI,5,REPUBLICAN,150772,9094583.0,906869916057.0,704980,0,0,9074,11866,8027,47,349,361032,0.41761395111790645
453,MICHIGAN,MI,6,DEMOCRAT,152085,7610880.0,755898184592.0,589840,0,0,7592,9928,6716,79,292,378420,0.40189472015221184
454,MICHIGAN,MI,6,LIBERTARIAN,10399,7610880.0,755898184592.0,589840,0,0,7592,9928,6716,2,292,378420,0.027480048623222873
455,MICHIGAN,MI,6,OTHER,4440,7610880.0,755898184592.0,589840,0,0,7592,9928,6716,2,292,378420,0.011732995084826383
456,MICHIGAN,MI,6,REPUBLICAN,211496,7610880.0,755898184592.0,589840,0,0,7592,9928,6716,79,292,378420,0.5588922361397389
457,MICHIGAN,MI,7,DEMOCRAT,158088,8191462.0,816554687055.0,634280,0,0,8164,10676,7222,52,314,385305,0.41029314439210496
458,MICHIGAN,MI,7,REPUBLICAN,227217,8191462.0,816554687055.0,634280,0,0,8164,10676,7222,52,314,385305,0.589706855607895
459,MICHIGAN,MI,8,DEMOCRAT,217922,7880230.0,785430402510.0,610040,0,0,7852,10268,6946,116,302,428344,0.5087546457987039
460,MICHIGAN,MI,8,LIBERTARIAN,7897,7880230.0,785430402510.0,610040,0,0,7852,10268,6946,1,302,428344,0.018436116765963805
461,MICHIGAN,MI,8,REPUBLICAN,202525,7880230.0,785430402510.0,610040,0,0,7852,10268,6946,116,302,428344,0.4728092374353324
462,MICHIGAN,MI,9,DEMOCRAT,230318,7545003.0,754515223053.0,583780,0,0,7514,9826,6647,0,289,399116,0.5770703254191764
463,MICHIGAN,MI,9,LIBERTARIAN,6532,7545003.0,754515223053.0,583780,0,0,7514,9826,6647,0,289,399116,0.016366169234007157
464,MICHIGAN,MI,9,OTHER,8970,7545003.0,754515223053.0,583780,0,0,7514,9826,6647,0,289,399116,0.022474669018530954
465,MICHIGAN,MI,9,REPUBLICAN,153296,7545003.0,754515223053.0,583780,0,0,7514,9826,6647,0,289,399116,0.3840888363282855
466,MICHIGAN,MI,10,DEMOCRAT,138179,8721484.0,866940262608.0,674680,0,0,8684,11356,7682,2,334,409786,0.33719795210182874
467,MICHIGAN,MI,10,REPUBLICAN,271607,8721484.0,866940262608.0,674680,0,0,8684,11356,7682,71,334,409786,0.6628020478981712
468,MICHIGAN,MI,11,DEMOCRAT,226128,7737332.0,771131810653.0,597920,0,0,7696,10064,6808,1,296,450469,0.501983488319951
469,MICHIGAN,MI,11,LIBERTARIAN,8936,7737332.0,771131810653.0,597920,0,0,7696,10064,6808,1,296,450469,0.019837103108094008
470,MICHIGAN,MI,11,REPUBLICAN,215405,7737332.0,771131810653.0,597920,0,0,7696,10064,6808,1,296,450469,0.478179408571955
471,MICHIGAN,MI,12,DEMOCRAT,254957,7770195.0,777032650440.0,599940,0,0,7722,10098,6831,0,297,383823,0.6642567016567532
472,MICHIGAN,MI,12,OTHER,11147,7770195.0,777032650440.0,599940,0,0,7722,10098,6831,0,297,383823,0.029042032395140468
473,MICHIGAN,MI,12,REPUBLICAN,117719,7770195.0,777032650440.0,599940,0,0,7722,10098,6831,0,297,383823,0.30670126594810626
474,MICHIGAN,MI,13,DEMOCRAT,223205,12898359.0,1287235579023.0,995860,0,0,12818,16762,11339,1,493,285879,0.780767387601048
475,MICHIGAN,MI,13,OTHER,9363,38695077.0,3861706737069.0,2987580,0,0,38454,50286,34017,3,1479,285879,0.032751618691824164
476,MICHIGAN,MI,13,REPUBLICAN,53311,12898359.0,1287235579023.0,995860,0,0,12818,16762,11339,1,493,285879,0.18648099370712784
477,MICHIGAN,MI,14,DEMOCRAT,271370,11690073.0,1169022750346.0,902940,0,0,11622,15198,10281,0,447,342303,0.7927771594172415
478,MICHIGAN,MI,14,LIBERTARIAN,3737,11690073.0,1169022750346.0,902940,0,0,11622,15198,10281,0,447,342303,0.010917228303578993
479,MICHIGAN,MI,14,OTHER,4532,23380146.0,2338045500692.0,1805880,0,0,23244,30396,20562,0,894,342303,0.013239732050259566
480,MICHIGAN,MI,14,REPUBLICAN,62664,11690073.0,1169022750346.0,902940,0,0,11622,15198,10281,0,447,342303,0.18306588022891998
481,MINNESOTA,MN,1,OTHER,189338,37759298.0,37759298.0,2815880,0,0,37638,57154,46002,0,1394,368572,0.5137069554930923
482,MINNESOTA,MN,1,REPUBLICAN,179234,18879649.0,18879649.0,1407940,0,0,18819,28577,23001,0,697,368572,0.48629304450690775
483,MINNESOTA,MN,2,OTHER,229285,15651950.0,15651950.0,1167560,0,0,15606,23698,19074,0,578,424239,0.5404618622993171
484,MINNESOTA,MN,2,REPUBLICAN,194954,7825975.0,7825975.0,583780,0,0,7803,11849,9537,0,289,424239,0.45953813770068286
485,MINNESOTA,MN,3,OTHER,246666,6734519.0,6734519.0,502980,0,0,6723,10209,8217,0,249,443291,0.5564426076775753
486,MINNESOTA,MN,3,REPUBLICAN,196625,6734519.0,6734519.0,502980,0,0,6723,10209,8217,0,249,443291,0.44355739232242475
487,MINNESOTA,MN,4,OTHER,275350,12209910.0,12209910.0,909000,0,0,12150,18450,14850,0,450,388080,0.7095186559472274
488,MINNESOTA,MN,4,REPUBLICAN,112730,6104955.0,6104955.0,454500,0,0,6075,9225,7425,0,225,388080,0.29048134405277265
489,MINNESOTA,MN,5,OTHER,293903,12874968.0,12874968.0,961520,0,0,12852,19516,15708,0,476,396781,0.740718431578125
490,MINNESOTA,MN,5,REPUBLICAN,102878,6437484.0,6437484.0,480760,0,0,6426,9758,7854,0,238,396781,0.25928156842187505
491,MINNESOTA,MN,6,OTHER,140853,7611241.0,7611241.0,567620,0,0,7587,11521,9273,0,281,411754,0.34208046552067495
492,MINNESOTA,MN,6,REPUBLICAN,270901,7611241.0,7611241.0,567620,0,0,7587,11521,9273,0,281,411754,0.657919534479325
493,MINNESOTA,MN,7,OTHER,169049,108025419.0,108025419.0,8053740,0,0,107649,163467,131571,0,3987,363115,0.46555223551767344
494,MINNESOTA,MN,7,REPUBLICAN,194066,36008473.0,36008473.0,2684580,0,0,35883,54489,43857,0,1329,363115,0.5344477644823266
495,MINNESOTA,MN,8,OTHER,170043,43423740.0,43423740.0,3240080,0,0,43308,65764,52932,0,1604,393475,0.4321570620751001
496,MINNESOTA,MN,8,REPUBLICAN,223432,21711870.0,21711870.0,1620040,0,0,21654,32882,26466,0,802,393475,0.5678429379248999
497,MISSISSIPPI,MS,1,DEMOCRAT,104008,12273231.0,12273231.0,882740,0,0,12236,27968,20102,0,437,332795,0.312528733905257
498,MISSISSIPPI,MS,1,REPUBLICAN,228787,12273231.0,12273231.0,882740,0,0,12236,27968,20102,0,437,332795,0.687471266094743
499,MISSISSIPPI,MS,2,DEMOCRAT,196224,15162066.0,15162066.0,1090800,0,0,15120,34560,24840,0,540,297234,0.6601667373180726
500,MISSISSIPPI,MS,2,REPUBLICAN,101010,15162066.0,15162066.0,1090800,0,0,15120,34560,24840,0,540,297234,0.3398332626819274
501,MISSISSIPPI,MS,3,DEMOCRAT,120782,17409382.0,17409382.0,1252400,0,0,17360,39680,28520,0,620,341846,0.3533228412794065
502,MISSISSIPPI,MS,3,REPUBLICAN,221064,17409382.0,17409382.0,1252400,0,0,17360,39680,28520,0,620,341846,0.6466771587205935
503,MISSISSIPPI,MS,4,REPUBLICAN,255140,9544122.0,9544122.0,686800,0,0,9520,21760,15640,0,340,255140,1.0
504,MISSOURI,MO,1,DEMOCRAT,249087,21262476.0,21262476.0,1466520,0,0,21054,31218,24684,0,726,315793,0.7887666921052715
505,MISSOURI,MO,1,LIBERTARIAN,6766,21204098.0,21204098.0,1462480,0,0,20996,31132,24616,0,724,315793,0.02142542741606052
506,MISSOURI,MO,1,REPUBLICAN,59940,21204098.0,21204098.0,1462480,0,0,20996,31132,24616,0,724,315793,0.18980788047866798
507,MISSOURI,MO,2,DEMOCRAT,204540,23640366.0,23640366.0,1636200,0,0,23490,34830,27540,0,810,449344,0.4551969092721834
508,MISSOURI,MO,2,LIBERTARIAN,11647,23611177.0,23611177.0,1634180,0,0,23461,34787,27506,0,809,449344,0.02592000783364193
509,MISSOURI,MO,2,REPUBLICAN,233157,23640366.0,23640366.0,1636200,0,0,23490,34830,27540,0,810,449344,0.5188830828941746
510,MISSOURI,MO,3,DEMOCRAT,116095,9608688.0,9608688.0,666600,0,0,9570,14190,11220,0,330,407305,0.28503210125090533
511,MISSOURI,MO,3,LIBERTARIAN,8344,9579549.0,9579549.0,664580,0,0,9541,14147,11186,0,329,407305,0.020485876677182945
512,MISSOURI,MO,3,REPUBLICAN,282866,9608688.0,9608688.0,666600,0,0,9570,14190,11220,0,330,407305,0.6944820220719117
513,MISSOURI,MO,4,DEMOCRAT,107635,11222944.0,11222944.0,779720,0,0,11194,16598,13124,0,386,362836,0.2966491748338092
514,MISSOURI,MO,4,LIBERTARIAN,9954,11222944.0,11222944.0,779720,0,0,11194,16598,13124,0,386,362836,0.02743388197422527
515,MISSOURI,MO,4,REPUBLICAN,245247,11251983.0,11251983.0,781740,0,0,11223,16641,13158,0,387,362836,0.6759169431919655
516,MISSOURI,MO,5,DEMOCRAT,207180,9105529.0,9105529.0,581760,0,0,8352,12384,9792,0,288,352386,0.5879348214741789
517,MISSOURI,MO,5,LIBERTARIAN,9272,9105529.0,9105529.0,581760,0,0,8352,12384,9792,0,288,352386,0.02631205553001538
518,MISSOURI,MO,5,REPUBLICAN,135934,9105529.0,9105529.0,581760,0,0,8352,12384,9792,0,288,352386,0.3857531229958057
519,MISSOURI,MO,6,DEMOCRAT,118926,13819687.0,13819687.0,959500,0,0,13775,20425,16150,0,475,385779,0.30827494498145314
520,MISSOURI,MO,6,LIBERTARIAN,8144,13761413.0,13761413.0,955460,0,0,13717,20339,16082,0,473,385779,0.02111053219589454
521,MISSOURI,MO,6,REPUBLICAN,258709,13877961.0,13877961.0,963540,0,0,13833,20511,16218,0,477,385779,0.6706145228226523
522,MISSOURI,MO,7,DEMOCRAT,98111,8558282.0,8558282.0,593880,0,0,8526,12642,9996,0,294,368002,0.2666045293232102
523,MISSOURI,MO,7,LIBERTARIAN,15573,8558282.0,8558282.0,593880,0,0,8526,12642,9996,0,294,368002,0.042317704795082636
524,MISSOURI,MO,7,REPUBLICAN,254318,8558282.0,8558282.0,593880,0,0,8526,12642,9996,0,294,368002,0.6910777658817072
525,MISSOURI,MO,8,DEMOCRAT,70561,13543146.0,13543146.0,939300,0,0,13485,19995,15810,0,465,330226,0.21367487720530787
526,MISSOURI,MO,8,LIBERTARIAN,5854,13514079.0,13514079.0,937280,0,0,13456,19952,15776,0,464,330226,0.017727253456723577
527,MISSOURI,MO,8,REPUBLICAN,253811,13572201.0,13572201.0,941320,0,0,13514,20038,15844,0,466,330226,0.7685978693379686
528,MONTANA,MT,0,DEMOCRAT,262340,19925613.0,19925613.0,1339260,0,0,19890,53703,42432,0,663,601509,0.43613645016117797
529,MONTANA,MT,0,REPUBLICAN,339169,19925613.0,19925613.0,1339260,0,0,19890,53703,42432,0,663,601509,0.563863549838822
530,NEBRASKA,NE,1,DEMOCRAT,119622,15616952.0,15616952.0,1014040,0,0,15562,23092,17570,0,502,317566,0.3766839019290478
531,NEBRASKA,NE,1,LIBERTARIAN,8938,15616952.0,15616952.0,1014040,0,0,15562,23092,17570,0,502,317566,0.02814533041950335
532,NEBRASKA,NE,1,REPUBLICAN,189006,15616952.0,15616952.0,1014040,0,0,15562,23092,17570,0,502,317566,0.5951707676514488
533,NEBRASKA,NE,2,DEMOCRAT,155706,8979991.0,8979991.0,583780,0,0,8959,13294,10115,0,289,336962,0.462087713154599
534,NEBRASKA,NE,2,LIBERTARIAN,10185,8979991.0,8979991.0,583780,0,0,8959,13294,10115,0,289,336962,0.030225960197292276
535,NEBRASKA,NE,2,REPUBLICAN,171071,8979991.0,8979991.0,583780,0,0,8959,13294,10115,0,289,336962,0.5076863266481086
536,NEBRASKA,NE,3,DEMOCRAT,50690,20453578.0,20453578.0,1329160,0,0,20398,30268,23030,0,658,286770,0.17676186490916065
537,NEBRASKA,NE,3,LIBERTARIAN,10923,20453578.0,20453578.0,1329160,0,0,20398,30268,23030,0,658,286770,0.0380897583429229
538,NEBRASKA,NE,3,REPUBLICAN,225157,20453578.0,20453578.0,1329160,0,0,20398,30268,23030,0,658,286770,0.7851483767479165
539,NEVADA,NV,1,DEMOCRAT,137854,9984936.0,9984936.0,630240,0,0,9984,27456,20280,7,312,223174,0.6176974020271179
540,NEVADA,NV,1,LIBERTARIAN,4658,9984936.0,9984936.0,630240,0,0,9984,27456,20280,7,312,223174,0.020871606907614686
541,NEVADA,NV,1,OTHER,6183,9984936.0,9984936.0,630240,0,0,9984,27456,20280,7,312,223174,0.0277048401695538
542,NEVADA,NV,1,REPUBLICAN,74479,9984936.0,9984936.0,630240,0,0,9984,27456,20280,7,312,223174,0.33372615089571367
543,NEVADA,NV,2,DEMOCRAT,155662,24735864.0,24735864.0,1559440,0,0,24704,67936,50180,49,772,382324,0.4071468178822151
544,NEVADA,NV,2,OTHER,10763,24735864.0,24735864.0,1559440,0,0,24704,67936,50180,49,772,382324,0.028151515468555467
545,NEVADA,NV,2,REPUBLICAN,215899,24735864.0,24735864.0,1559440,0,0,24704,67936,50180,49,772,382324,0.5647016666492295
546,NEVADA,NV,3,DEMOCRAT,203378,13761290.0,13761290.0,868600,0,0,13760,37840,27950,23,430,417109,0.48758957490727844
547,NEVADA,NV,3,LIBERTARIAN,12291,13761290.0,13761290.0,868600,0,0,13760,37840,27950,23,430,417109,0.029467117707841356
548,NEVADA,NV,3,OTHER,10516,13761290.0,13761290.0,868600,0,0,13760,37840,27950,23,430,417109,0.025211635327935862
549,NEVADA,NV,3,REPUBLICAN,190924,13761290.0,13761290.0,868600,0,0,13760,37840,27950,23,430,417109,0.45773167205694437
550,NEVADA,NV,4,DEMOCRAT,168362,15330839.0,15330839.0,967580,0,0,15328,42152,31135,42,479,332152,0.5068823911943929
551,NEVADA,NV,4,LIBERTARIAN,7933,15330839.0,15330839.0,967580,0,0,15328,42152,31135,42,479,332152,0.023883643633035478
552,NEVADA,NV,4,OTHER,3706,15330839.0,15330839.0,967580,0,0,15328,42152,31135,42,479,332152,0.011157542330017582
553,NEVADA,NV,4,REPUBLICAN,152151,15330839.0,15330839.0,967580,0,0,15328,42152,31135,42,479,332152,0.458076422842554
554,NEW HAMPSHIRE,NH,1,DEMOCRAT,205606,3763258.0,376330633960.0,230280,0,0,3762,1368,456,0,114,400512,0.5133579018855865
555,NEW HAMPSHIRE,NH,1,LIBERTARIAN,9747,3763258.0,376330633960.0,230280,0,0,3762,1368,456,0,114,400512,0.024336349472674976
556,NEW HAMPSHIRE,NH,1,REPUBLICAN,185159,3763258.0,376330633960.0,230280,0,0,3762,1368,456,0,114,400512,0.46230574864173857
557,NEW HAMPSHIRE,NH,2,DEMOCRAT,208289,6800070.0,680015259320.0,416120,0,0,6798,2472,824,0,206,386294,0.539198123708885
558,NEW HAMPSHIRE,NH,2,LIBERTARIAN,9119,6800070.0,680015259320.0,416120,0,0,6798,2472,824,0,206,386294,0.02360637234852211
559,NEW HAMPSHIRE,NH,2,REPUBLICAN,168886,6800070.0,680015259320.0,416120,0,0,6798,2472,824,0,206,386294,0.43719550394259293
560,NEW JERSEY,NJ,1,DEMOCRAT,240567,1802487.0,1802487.0,107060,0,0,1802,1166,636,0,53,385030,0.6248006648832558
561,NEW JERSEY,NJ,1,REPUBLICAN,144463,1802487.0,1802487.0,107060,0,0,1802,1166,636,0,53,385030,0.37519933511674414
562,NEW JERSEY,NJ,2,DEMOCRAT,173849,3197312.0,3197312.0,189880,0,0,3196,2068,1128,0,94,376547,0.4616926970603935
563,NEW JERSEY,NJ,2,LIBERTARIAN,3036,3197312.0,3197312.0,189880,0,0,3196,2068,1128,0,94,376547,0.008062738516041822
564,NEW JERSEY,NJ,2,OTHER,4136,3197312.0,3197312.0,189880,0,0,3196,2068,1128,0,94,376547,0.010984020587071468
565,NEW JERSEY,NJ,2,REPUBLICAN,195526,3197312.0,3197312.0,189880,0,0,3196,2068,1128,0,94,376547,0.5192605438364932
566,NEW JERSEY,NJ,3,DEMOCRAT,229840,1836678.0,1836678.0,109080,0,0,1836,1188,648,0,54,431762,0.5323303116068575
567,NEW JERSEY,NJ,3,OTHER,5595,3673356.0,3673356.0,218160,0,0,3672,2376,1296,0,108,431762,0.012958528077968882
568,NEW JERSEY,NJ,3,REPUBLICAN,196327,1836678.0,1836678.0,109080,0,0,1836,1188,648,0,54,431762,0.4547111603151736
569,NEW JERSEY,NJ,4,DEMOCRAT,162420,1531149.0,1531149.0,90900,0,0,1530,990,540,0,45,424368,0.38273385363646645
570,NEW JERSEY,NJ,4,LIBERTARIAN,2583,1531149.0,1531149.0,90900,0,0,1530,990,540,0,45,424368,0.006086698337292162
571,NEW JERSEY,NJ,4,OTHER,5262,3062298.0,3062298.0,181800,0,0,3060,1980,1080,0,90,424368,0.012399615428118991
572,NEW JERSEY,NJ,4,REPUBLICAN,254103,1531149.0,1531149.0,90900,0,0,1530,990,540,0,45,424368,0.5987798325981224
573,NEW JERSEY,NJ,5,DEMOCRAT,225175,2721546.0,2721546.0,161600,0,0,2720,1760,960,0,80,423636,0.531529426205516
574,NEW JERSEY,NJ,5,OTHER,5128,2721546.0,2721546.0,161600,0,0,2720,1760,960,0,80,423636,0.012104731420370317
575,NEW JERSEY,NJ,5,REPUBLICAN,193333,2721546.0,2721546.0,161600,0,0,2720,1760,960,0,80,423636,0.45636584237411365
576,NEW JERSEY,NJ,6,DEMOCRAT,199648,1122801.0,1122801.0,66660,0,0,1122,726,396,0,33,326408,0.6116516752040391
